in s,C1 in V,C2 in V,C4 in V,ARB0
-5.154672E-04,2.56348E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.154648E-04,2.53418E+00,-4.88281E-02,3.88066E+00,6.1817395E-06
-5.154624E-04,2.56348E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.154600E-04,2.54395E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.154576E-04,2.52441E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.154552E-04,2.58301E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.154528E-04,2.55371E+00,-9.76562E-03,3.78301E+00,6.1817395E-06
-5.154504E-04,2.54395E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.154480E-04,2.54395E+00,2.92969E-02,3.88066E+00,6.1817395E-06
-5.154456E-04,2.53418E+00,2.92969E-02,4.17363E+00,6.1817395E-06
-5.154432E-04,2.55371E+00,6.83594E-02,3.97832E+00,6.1817395E-06
-5.154408E-04,2.55371E+00,-4.88281E-02,4.12480E+00,6.1817395E-06
-5.154384E-04,2.54395E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.154360E-04,2.53418E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.154336E-04,2.56348E+00,8.78906E-02,3.92949E+00,6.1817395E-06
-5.154312E-04,2.54395E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.154288E-04,2.56348E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.154264E-04,2.53418E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.154240E-04,2.60254E+00,-6.83594E-02,3.88066E+00,6.1817395E-06
-5.154216E-04,2.57324E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.154192E-04,2.55371E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.154168E-04,2.60254E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.154144E-04,2.54395E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.154120E-04,2.56348E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.154096E-04,2.56348E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.154072E-04,2.54395E+00,-9.76562E-03,4.22246E+00,6.1817395E-06
-5.154048E-04,2.55371E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.154024E-04,2.56348E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.154000E-04,2.55371E+00,2.92969E-02,3.92949E+00,6.1817395E-06
-5.153976E-04,2.59277E+00,-2.92969E-02,4.12480E+00,6.1817395E-06
-5.153952E-04,2.56348E+00,-4.88281E-02,3.92949E+00,6.1817395E-06
-5.153928E-04,2.58301E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.153904E-04,2.56348E+00,2.92969E-02,3.88066E+00,6.1817395E-06
-5.153880E-04,2.55371E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.153856E-04,2.57324E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.153832E-04,2.57324E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.153808E-04,2.53418E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.153784E-04,2.56348E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.153760E-04,2.56348E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.153736E-04,2.54395E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.153712E-04,2.54395E+00,-6.83594E-02,3.92949E+00,6.1817395E-06
-5.153688E-04,2.53418E+00,6.83594E-02,3.97832E+00,6.1817395E-06
-5.153664E-04,2.57324E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.153640E-04,2.54395E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.153616E-04,2.55371E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.153592E-04,2.58301E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.153568E-04,2.57324E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.153544E-04,2.55371E+00,2.92969E-02,4.17363E+00,6.1817395E-06
-5.153520E-04,2.55371E+00,1.26953E-01,4.02715E+00,6.1817395E-06
-5.153496E-04,2.55371E+00,6.83594E-02,4.12480E+00,6.1817395E-06
-5.153472E-04,2.57324E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.153448E-04,2.56348E+00,-2.92969E-02,3.88066E+00,6.1817395E-06
-5.153424E-04,2.56348E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.153400E-04,2.57324E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.153376E-04,2.56348E+00,4.88281E-02,4.12480E+00,6.1817395E-06
-5.153352E-04,2.57324E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.153328E-04,2.57324E+00,6.83594E-02,3.92949E+00,6.1817395E-06
-5.153304E-04,2.55371E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.153280E-04,2.56348E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.153256E-04,2.55371E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.153232E-04,2.55371E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.153208E-04,2.56348E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.153184E-04,2.54395E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.153160E-04,2.52441E+00,-9.76562E-03,4.36895E+00,6.1817395E-06
-5.153136E-04,2.55371E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.153112E-04,2.57324E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.153088E-04,2.57324E+00,-9.76562E-03,3.83184E+00,6.1817395E-06
-5.153064E-04,2.60254E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.153040E-04,2.57324E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.153016E-04,2.56348E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.152992E-04,2.56348E+00,4.88281E-02,4.12480E+00,6.1817395E-06
-5.152968E-04,2.55371E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.152944E-04,2.57324E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.152920E-04,2.55371E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.152896E-04,2.55371E+00,-4.88281E-02,3.92949E+00,6.1817395E-06
-5.152872E-04,2.55371E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.152848E-04,2.58301E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.152824E-04,2.59277E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.152800E-04,2.56348E+00,2.92969E-02,3.83184E+00,6.1817395E-06
-5.152776E-04,2.57324E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.152752E-04,2.57324E+00,8.78906E-02,3.92949E+00,6.1817395E-06
-5.152728E-04,2.56348E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.152704E-04,2.58301E+00,2.92969E-02,3.92949E+00,6.1817395E-06
-5.152680E-04,2.57324E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.152656E-04,2.57324E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.152632E-04,2.57324E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.152608E-04,2.56348E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.152584E-04,2.57324E+00,-9.76562E-03,3.88066E+00,6.1817395E-06
-5.152560E-04,2.58301E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.152536E-04,2.57324E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.152512E-04,2.56348E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.152488E-04,2.56348E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.152464E-04,2.58301E+00,6.83594E-02,3.97832E+00,6.1817395E-06
-5.152440E-04,2.57324E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.152416E-04,2.56348E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.152392E-04,2.57324E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.152368E-04,2.60254E+00,8.78906E-02,3.97832E+00,6.1817395E-06
-5.152344E-04,2.56348E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.152320E-04,2.58301E+00,9.76562E-03,3.88066E+00,6.1817395E-06
-5.152296E-04,2.56348E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.152272E-04,2.58301E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.152248E-04,2.59277E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.152224E-04,2.55371E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.152200E-04,2.58301E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.152176E-04,2.58301E+00,-6.83594E-02,4.07598E+00,6.1817395E-06
-5.152152E-04,2.56348E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.152128E-04,2.56348E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.152104E-04,2.55371E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.152080E-04,2.56348E+00,-2.92969E-02,3.97832E+00,6.1817395E-06
-5.152056E-04,2.55371E+00,6.83594E-02,3.92949E+00,6.1817395E-06
-5.152032E-04,2.57324E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.152008E-04,2.58301E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.151984E-04,2.58301E+00,-8.78906E-02,4.02715E+00,6.1817395E-06
-5.151960E-04,2.57324E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.151936E-04,2.57324E+00,-2.92969E-02,4.17363E+00,6.1817395E-06
-5.151912E-04,2.58301E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.151888E-04,2.58301E+00,-6.83594E-02,3.97832E+00,6.1817395E-06
-5.151864E-04,2.59277E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.151840E-04,2.57324E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.151816E-04,2.55371E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.151792E-04,2.56348E+00,6.83594E-02,3.97832E+00,6.1817395E-06
-5.151768E-04,2.57324E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.151744E-04,2.57324E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.151720E-04,2.58301E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.151696E-04,2.58301E+00,-4.88281E-02,3.97832E+00,6.1817395E-06
-5.151672E-04,2.59277E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.151648E-04,2.59277E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.151624E-04,2.62207E+00,-1.07422E-01,4.07598E+00,6.1817395E-06
-5.151600E-04,2.61230E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.151576E-04,2.59277E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.151552E-04,2.59277E+00,4.88281E-02,3.83184E+00,6.1817395E-06
-5.151528E-04,2.55371E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.151504E-04,2.56348E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.151480E-04,2.56348E+00,2.92969E-02,3.92949E+00,6.1817395E-06
-5.151456E-04,2.57324E+00,-2.92969E-02,3.97832E+00,6.1817395E-06
-5.151432E-04,2.60254E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.151408E-04,2.61230E+00,8.78906E-02,3.88066E+00,6.1817395E-06
-5.151384E-04,2.56348E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.151360E-04,2.61230E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.151336E-04,2.57324E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.151312E-04,2.58301E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.151288E-04,2.60254E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.151264E-04,2.58301E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.151240E-04,2.60254E+00,9.76562E-03,3.88066E+00,6.1817395E-06
-5.151216E-04,2.58301E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.151192E-04,2.58301E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.151168E-04,2.61230E+00,-2.92969E-02,3.92949E+00,6.1817395E-06
-5.151144E-04,2.60254E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.151120E-04,2.59277E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.151096E-04,2.61230E+00,-6.83594E-02,4.02715E+00,6.1817395E-06
-5.151072E-04,2.58301E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.151048E-04,2.58301E+00,-9.76562E-03,3.78301E+00,6.1817395E-06
-5.151024E-04,2.60254E+00,-6.83594E-02,4.12480E+00,6.1817395E-06
-5.151000E-04,2.57324E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.150976E-04,2.61230E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.150952E-04,2.61230E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.150928E-04,2.58301E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.150904E-04,2.61230E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.150880E-04,2.58301E+00,1.26953E-01,4.02715E+00,6.1817395E-06
-5.150856E-04,2.60254E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.150832E-04,2.55371E+00,8.78906E-02,3.92949E+00,6.1817395E-06
-5.150808E-04,2.56348E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.150784E-04,2.58301E+00,-4.88281E-02,3.88066E+00,6.1817395E-06
-5.150760E-04,2.61230E+00,2.92969E-02,3.88066E+00,6.1817395E-06
-5.150736E-04,2.59277E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.150712E-04,2.58301E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.150688E-04,2.59277E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.150664E-04,2.59277E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.150640E-04,2.55371E+00,1.07422E-01,3.88066E+00,6.1817395E-06
-5.150616E-04,2.59277E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.150592E-04,2.57324E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.150568E-04,2.58301E+00,-4.88281E-02,4.17363E+00,6.1817395E-06
-5.150544E-04,2.58301E+00,-6.83594E-02,4.22246E+00,6.1817395E-06
-5.150520E-04,2.61230E+00,4.88281E-02,4.22246E+00,6.1817395E-06
-5.150496E-04,2.57324E+00,-9.76562E-03,3.88066E+00,6.1817395E-06
-5.150472E-04,2.57324E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.150448E-04,2.59277E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.150424E-04,2.57324E+00,-8.78906E-02,4.02715E+00,6.1817395E-06
-5.150400E-04,2.59277E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.150376E-04,2.60254E+00,-6.83594E-02,4.02715E+00,6.1817395E-06
-5.150352E-04,2.58301E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.150328E-04,2.63184E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.150304E-04,2.58301E+00,-2.92969E-02,4.12480E+00,6.1817395E-06
-5.150280E-04,2.59277E+00,2.92969E-02,3.92949E+00,6.1817395E-06
-5.150256E-04,2.59277E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.150232E-04,2.61230E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.150208E-04,2.61230E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.150184E-04,2.60254E+00,6.83594E-02,3.97832E+00,6.1817395E-06
-5.150160E-04,2.62207E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.150136E-04,2.63184E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.150112E-04,2.61230E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.150088E-04,2.56348E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.150064E-04,2.58301E+00,1.26953E-01,4.07598E+00,6.1817395E-06
-5.150040E-04,2.61230E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.150016E-04,2.61230E+00,-2.92969E-02,3.83184E+00,6.1817395E-06
-5.149992E-04,2.61230E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.149968E-04,2.60254E+00,-4.88281E-02,4.12480E+00,6.1817395E-06
-5.149944E-04,2.63184E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.149920E-04,2.59277E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.149896E-04,2.61230E+00,6.83594E-02,3.97832E+00,6.1817395E-06
-5.149872E-04,2.62207E+00,1.07422E-01,3.83184E+00,6.1817395E-06
-5.149848E-04,2.57324E+00,-2.92969E-02,3.97832E+00,6.1817395E-06
-5.149824E-04,2.61230E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.149800E-04,2.61230E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.149776E-04,2.60254E+00,-2.92969E-02,4.17363E+00,6.1817395E-06
-5.149752E-04,2.63184E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.149728E-04,2.60254E+00,9.76562E-03,3.88066E+00,6.1817395E-06
-5.149704E-04,2.62207E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.149680E-04,2.63184E+00,1.07422E-01,4.02715E+00,6.1817395E-06
-5.149656E-04,2.61230E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.149632E-04,2.59277E+00,-6.83594E-02,4.02715E+00,6.1817395E-06
-5.149608E-04,2.62207E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.149584E-04,2.61230E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.149560E-04,2.63184E+00,-4.88281E-02,3.97832E+00,6.1817395E-06
-5.149536E-04,2.60254E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.149512E-04,2.63184E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.149488E-04,2.58301E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.149464E-04,2.61230E+00,-9.76562E-03,3.88066E+00,6.1817395E-06
-5.149440E-04,2.61230E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.149416E-04,2.60254E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.149392E-04,2.59277E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.149368E-04,2.65137E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.149344E-04,2.58301E+00,4.88281E-02,3.97832E+00,6.1817395E-06
-5.149320E-04,2.60254E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.149296E-04,2.61230E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.149272E-04,2.64160E+00,9.76562E-03,4.17363E+00,6.1817395E-06
-5.149248E-04,2.63184E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.149224E-04,2.61230E+00,9.76562E-03,4.22246E+00,6.1817395E-06
-5.149200E-04,2.64160E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.149176E-04,2.64160E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.149152E-04,2.61230E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.149128E-04,2.62207E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.149104E-04,2.59277E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.149080E-04,2.58301E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.149056E-04,2.63184E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.149032E-04,2.61230E+00,-2.92969E-02,3.92949E+00,6.1817395E-06
-5.149008E-04,2.63184E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.148984E-04,2.61230E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.148960E-04,2.61230E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.148936E-04,2.59277E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.148912E-04,2.58301E+00,4.88281E-02,3.88066E+00,6.1817395E-06
-5.148888E-04,2.65137E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.148864E-04,2.58301E+00,-6.83594E-02,4.12480E+00,6.1817395E-06
-5.148840E-04,2.62207E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.148816E-04,2.61230E+00,-4.88281E-02,3.97832E+00,6.1817395E-06
-5.148792E-04,2.62207E+00,6.83594E-02,3.92949E+00,6.1817395E-06
-5.148768E-04,2.61230E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.148744E-04,2.64160E+00,-4.88281E-02,3.92949E+00,6.1817395E-06
-5.148720E-04,2.61230E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.148696E-04,2.63184E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.148672E-04,2.62207E+00,-4.88281E-02,4.02715E+00,6.1817395E-06
-5.148648E-04,2.63184E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.148624E-04,2.64160E+00,2.92969E-02,3.92949E+00,6.1817395E-06
-5.148600E-04,2.63184E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.148576E-04,2.65137E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.148552E-04,2.65137E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.148528E-04,2.62207E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.148504E-04,2.62207E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.148480E-04,2.61230E+00,9.76562E-03,4.02715E+00,6.1817395E-06
-5.148456E-04,2.63184E+00,2.92969E-02,4.12480E+00,6.1817395E-06
-5.148432E-04,2.62207E+00,-4.88281E-02,4.12480E+00,6.1817395E-06
-5.148408E-04,2.68066E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.148384E-04,2.64160E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.148360E-04,2.63184E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.148336E-04,2.64160E+00,-8.78906E-02,3.92949E+00,6.1817395E-06
-5.148312E-04,2.66113E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.148288E-04,2.61230E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.148264E-04,2.61230E+00,-2.92969E-02,3.92949E+00,6.1817395E-06
-5.148240E-04,2.62207E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.148216E-04,2.61230E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.148192E-04,2.64160E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.148168E-04,2.64160E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.148144E-04,2.64160E+00,-6.83594E-02,3.97832E+00,6.1817395E-06
-5.148120E-04,2.61230E+00,-9.76562E-03,4.12480E+00,6.1817395E-06
-5.148096E-04,2.65137E+00,2.92969E-02,3.92949E+00,6.1817395E-06
-5.148072E-04,2.65137E+00,-1.07422E-01,4.07598E+00,6.1817395E-06
-5.148048E-04,2.63184E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.148024E-04,2.62207E+00,-2.92969E-02,4.12480E+00,6.1817395E-06
-5.148000E-04,2.62207E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.147976E-04,2.64160E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.147952E-04,2.61230E+00,-6.83594E-02,4.07598E+00,6.1817395E-06
-5.147928E-04,2.62207E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.147904E-04,2.65137E+00,9.76562E-03,3.97832E+00,6.1817395E-06
-5.147880E-04,2.64160E+00,-6.83594E-02,4.02715E+00,6.1817395E-06
-5.147856E-04,2.68066E+00,-4.88281E-02,4.17363E+00,6.1817395E-06
-5.147832E-04,2.65137E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.147808E-04,2.64160E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.147784E-04,2.59277E+00,2.92969E-02,3.88066E+00,6.1817395E-06
-5.147760E-04,2.62207E+00,6.83594E-02,4.12480E+00,6.1817395E-06
-5.147736E-04,2.60254E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.147712E-04,2.64160E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.147688E-04,2.67090E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.147664E-04,2.67090E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.147640E-04,2.65137E+00,-2.92969E-02,4.07598E+00,6.1817395E-06
-5.147616E-04,2.60254E+00,4.88281E-02,3.92949E+00,6.1817395E-06
-5.147592E-04,2.68066E+00,-9.76562E-03,3.92949E+00,6.1817395E-06
-5.147568E-04,2.63184E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.147544E-04,2.63184E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.147520E-04,2.65137E+00,-4.88281E-02,4.07598E+00,6.1817395E-06
-5.147496E-04,2.65137E+00,-2.92969E-02,4.02715E+00,6.1817395E-06
-5.147472E-04,2.66113E+00,-2.92969E-02,3.92949E+00,6.1817395E-06
-5.147448E-04,2.65137E+00,-9.76562E-03,3.88066E+00,6.1817395E-06
-5.147424E-04,2.65137E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.147400E-04,2.67090E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.147376E-04,2.65137E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.147352E-04,2.65137E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.147328E-04,2.65137E+00,-2.92969E-02,3.97832E+00,6.1817395E-06
-5.147304E-04,2.66113E+00,4.88281E-02,4.02715E+00,6.1817395E-06
-5.147280E-04,2.68066E+00,9.76562E-03,4.12480E+00,6.1817395E-06
-5.147256E-04,2.64160E+00,6.83594E-02,3.92949E+00,6.1817395E-06
-5.147232E-04,2.65137E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.147208E-04,2.64160E+00,2.92969E-02,3.97832E+00,6.1817395E-06
-5.147184E-04,2.64160E+00,2.92969E-02,4.07598E+00,6.1817395E-06
-5.147160E-04,2.62207E+00,9.76562E-03,3.92949E+00,6.1817395E-06
-5.147136E-04,2.65137E+00,-6.83594E-02,3.92949E+00,6.1817395E-06
-5.147112E-04,2.62207E+00,6.83594E-02,4.07598E+00,6.1817395E-06
-5.147088E-04,2.67090E+00,-9.76562E-03,4.02715E+00,6.1817395E-06
-5.147064E-04,2.68066E+00,2.92969E-02,4.02715E+00,6.1817395E-06
-5.147040E-04,2.65137E+00,-6.83594E-02,4.02715E+00,6.1817395E-06
-5.147016E-04,2.66113E+00,-9.76562E-03,4.07598E+00,6.1817395E-06
-5.146992E-04,2.62207E+00,9.76562E-03,4.07598E+00,6.1817395E-06
-5.146968E-04,2.64160E+00,4.88281E-02,4.17363E+00,6.1817395E-06
-5.146944E-04,2.70996E+00,-6.83594E-02,4.07598E+00,6.1817395E-06
-5.146920E-04,2.61230E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.146896E-04,2.66113E+00,-9.76562E-03,3.97832E+00,6.1817395E-06
-5.146872E-04,2.67090E+00,1.07422E-01,4.07598E+00,6.1817395E-06
-5.146848E-04,2.61230E+00,6.83594E-02,4.02715E+00,6.1817395E-06
-5.146824E-04,2.65137E+00,4.88281E-02,4.07598E+00,6.1817395E-06
-5.146800E-04,2.68066E+00,1.26953E-01,4.07598E+00,6.1817395E-06
