f_Hz,H_real,H_imag,H_mag,H_phase_rad
4.040199999999696612e+08,1.615761868705013038e+00,-1.589737421726659106e+00,2.266704984421052060e+00,-7.772796542794550012e-01
4.040399999999696612e+08,8.493409203118157391e-02,-1.054820723354166878e+00,1.058234642414700666e+00,-1.490449737717769008e+00
4.040599999999696612e+08,-4.563990738324458896e+00,-1.290150990215070292e+00,4.742836813244196925e+00,-2.866100096787528972e+00
4.040799999999696612e+08,7.672818455615383337e-01,1.251390955615959033e+00,1.467889898570646778e+00,1.020768724062201649e+00
4.040999999999696612e+08,9.177067673889617305e-01,-1.889108455531687492e+00,2.100218195253249043e+00,-1.118582587785106330e+00
4.041199999999696612e+08,4.979285743476408177e-01,-1.419786033945398707e+00,1.504568126519460369e+00,-1.233492006835611887e+00
4.041399999999696612e+08,5.404597749903351733e+00,5.793454928360235456e-01,5.435560508202423868e+00,1.067871570406380699e-01
4.041599999999696612e+08,-1.475164792410938119e+00,8.408221043630387248e-01,1.697967307092305367e+00,2.623535293234930066e+00
4.041799999999696612e+08,-1.063898099196606051e+00,9.121410921256640769e-01,1.401385220921909980e+00,2.432842617282508169e+00
4.041999999999696612e+08,-2.020595070069256538e-01,-2.906622348404194200e-01,3.539951682358234986e-01,-2.178272951214618391e+00
4.042199999999696612e+08,-2.605832866679500093e+00,4.531692514978614694e-01,2.644943723327631613e+00,2.969408943597504624e+00
4.042399999999696612e+08,-1.100878769290556392e+00,-4.023447917703622534e-01,1.172098714332298286e+00,-2.791197804343976241e+00
4.042599999999696016e+08,-1.945645585641285480e-01,-7.531366806757531229e-01,7.778626017675265292e-01,-1.823607907959578833e+00
4.042799999999696016e+08,1.230118366626109072e+00,2.619541235949612634e+00,2.893991617602115429e+00,1.131768808892906097e+00
4.042999999999696016e+08,1.670783348377284483e+00,3.137171021332886833e-01,1.699981005007326074e+00,1.856053638122573957e-01
4.043199999999696016e+08,1.011356108989154734e+00,2.950728833650139715e-01,1.053522275838069788e+00,2.838797813536925174e-01
4.043399999999696016e+08,1.190233753817682150e+00,1.146139547552547322e+00,1.652359601052654892e+00,7.665274751857242830e-01
4.043599999999696016e+08,7.041469120723599096e-01,6.675887331732707208e-01,9.703079874147857442e-01,7.587534325234015498e-01
4.043799999999696016e+08,3.038202455803568069e-01,-9.466869604924423864e-01,9.942449108700167626e-01,-1.260249996819690743e+00
4.043999999999696016e+08,-6.237071592976147771e-01,-1.790642514131917551e+00,1.896156964487849539e+00,-1.905969001593474044e+00
4.044199999999696016e+08,-5.694531052692933804e-01,-8.693398689727641626e-01,1.039244267189587845e+00,-2.150707027318677245e+00
4.044399999999696016e+08,4.853013733123626494e+00,-5.050062642645046118e+00,7.003918545252050265e+00,-8.052932851755204569e-01
4.044599999999696016e+08,1.947631889514640224e-01,1.346371998301799211e+00,1.360386069313312296e+00,1.427135090988342458e+00
4.044799999999696016e+08,-1.897268301296695450e-02,1.487809685168432372e+00,1.487930650931588161e+00,1.583547725635139569e+00
4.044999999999696016e+08,1.570631108251859809e-01,5.301732610672611479e-01,5.529489194607210001e-01,1.282784684782106277e+00
4.045199999999696016e+08,4.180857017057048042e-01,1.640417791151263627e+00,1.692857401997091671e+00,1.321243751760809770e+00
4.045399999999696016e+08,1.386182342577138904e+00,1.654438840097752328e+00,2.158395089527549882e+00,8.733945696787891455e-01
4.045599999999696016e+08,3.217240939252031251e-01,-4.871759441671781321e-01,5.838208571018804749e-01,-9.871546035041816047e-01
4.045799999999696016e+08,6.091599114527504726e-04,-2.891201343114029876e-01,2.891207760435791085e-01,-1.568689385984602724e+00
4.045999999999696016e+08,8.281329594049557929e-01,1.085637333526873416e+00,1.365434955755912227e+00,9.191482971865130303e-01
4.046199999999696016e+08,2.354234725817330176e+00,-3.293438605140750042e+00,4.048352626695907119e+00,-9.501893399562190146e-01
4.046399999999696016e+08,-5.011148407354933942e-01,3.965584177913358127e-02,5.026814790626074059e-01,3.062621990264018379e+00
4.046599999999696016e+08,-2.402861711570889736e-01,3.425934322595691195e-01,4.184587242210703328e-01,2.182443932140341492e+00
4.046799999999696016e+08,-1.705589970320517956e+00,4.888488101790809282e+00,5.177485206952140651e+00,1.906490211365726495e+00
4.046999999999696016e+08,-8.199825173425968616e-01,-2.265904291425744899e-01,8.507141419575192653e-01,-2.871985093188417437e+00
4.047199999999696016e+08,2.676535407855933357e-01,-1.316318734298763116e-01,2.982706287882269103e-01,-4.570657014635241544e-01
4.047399999999696016e+08,6.404086767360092081e-01,-1.191572039439293129e-01,6.513998100172438965e-01,-1.839606675376357914e-01
4.047599999999696016e+08,-1.002352566350376728e+00,-5.060541768294282150e-01,1.122854174483800316e+00,-2.674059471736652593e+00
4.047799999999696016e+08,-1.692198367994575126e+00,-5.987897682829880219e-01,1.795016574643225393e+00,-2.801489292621190952e+00
4.047999999999696016e+08,-5.897423413241179718e-02,7.388955181341743117e-01,7.412452677827187086e-01,1.650441529249798034e+00
4.048199999999696016e+08,8.315105994538807277e-02,-1.458461438226873463e+00,1.460829855104570862e+00,-1.513845117920254779e+00
4.048399999999696016e+08,-1.747805715911330826e-01,-8.797995028771387060e-01,8.969924266506287269e-01,-1.766902658889587752e+00
4.048599999999696016e+08,-1.935544029777842845e-01,5.126955392422241631e-02,2.002295534422310619e-01,2.882654882812357044e+00
4.048799999999696016e+08,-6.748597690848987529e-01,-9.824964496994234575e-02,6.819741202318768680e-01,-2.997023056741015878e+00
4.048999999999696016e+08,-9.813162683325367119e-01,-6.534623308504802219e-01,1.178980337552173685e+00,-2.554118304746193946e+00
4.049199999999696016e+08,-2.147564913248012797e+00,-9.095218736552960204e-01,2.332223208715534568e+00,-2.740982097712379773e+00
4.049399999999696016e+08,-1.048787576217895312e+00,7.890896065765219403e-01,1.312485347436723959e+00,2.496568373275087627e+00
4.049599999999696016e+08,-1.986964908166887200e+00,-3.794462579682236769e-01,2.022871476138000446e+00,-2.952896822128557641e+00
4.049799999999696016e+08,-2.374288898527937786e+00,3.618111187665971507e+00,4.327583198505451811e+00,2.151534024270503220e+00
4.049999999999696016e+08,1.906436337435067629e-01,3.954106978182425625e-02,1.947010305222328375e-01,2.045086601794679770e-01
4.050199999999696016e+08,1.058033308623746588e-02,-8.523968671474335679e-01,8.524625285436159272e-01,-1.558384514671400822e+00
4.050399999999695420e+08,2.327269262912273096e+00,-6.072834564798547108e-01,2.405197584110368769e+00,-2.552506757445663910e-01
4.050599999999695420e+08,-3.934429582151550142e-01,-4.520810170298584230e-01,5.993117780653433035e-01,-2.286954205228235892e+00
4.050799999999695420e+08,1.971897198920157523e-01,1.046741763275054471e-01,2.232497901923612693e-01,4.880061699711771839e-01
4.050999999999695420e+08,-4.302952750696862338e-01,6.395126822264488586e-01,7.707986082471632860e-01,2.163066594949616839e+00
4.051199999999695420e+08,-5.746439824615400677e-02,1.336141963850718539e-01,1.454472775318298439e-01,1.976959402468469351e+00
4.051399999999695420e+08,-4.485571176169540486e-01,7.566684527646936331e-01,8.796309653338412193e-01,2.105908858376239312e+00
4.051599999999695420e+08,-3.932078512545335247e+00,-2.281316081905070181e+00,4.545948140309064023e+00,-2.615873653201643112e+00
4.051799999999695420e+08,-2.165943845410762680e+00,-7.356509189418125594e-01,2.287464757326917564e+00,-2.814172842051903878e+00
4.051999999999695420e+08,-3.518823750589930577e-01,6.445700018618941707e-01,7.343648229438826114e-01,2.070500174094229706e+00
4.052199999999695420e+08,1.696222715582970664e-01,-1.046542110993972541e+00,1.060199087479477775e+00,-1.410114830135340780e+00
4.052399999999695420e+08,-6.112334821543572438e-01,-9.182338084321393090e-01,1.103068310058054280e+00,-2.158103166501556203e+00
4.052599999999695420e+08,-8.180636701568378966e-01,2.904939626671689812e-01,8.681099646799075309e-01,2.800382133765060289e+00
4.052799999999695420e+08,-5.047501426381741929e-01,2.822565612838451532e+00,2.867341860551574140e+00,1.747752571545357236e+00
4.052999999999695420e+08,-1.849755094401344113e-01,1.239872887573475024e+00,1.253595116627543415e+00,1.718893115485727208e+00
4.053199999999695420e+08,7.365008751760060424e-01,4.169737107271142551e-01,8.463454463589686894e-01,5.151616815767546820e-01
4.053399999999695420e+08,4.139214083986644255e-01,-9.502441152134259716e-02,4.246887932542032784e-01,-2.256610411372504399e-01
4.053599999999695420e+08,5.536798909233673349e-01,-8.695250042453342987e-01,1.030841963940525963e+00,-1.003784101895492054e+00
4.053799999999695420e+08,1.598778503972853315e-01,-6.230821216471243984e-01,6.432668632565636813e-01,-1.319623172096080044e+00
4.053999999999695420e+08,-5.629310594478642571e-01,9.801617892746912475e-02,5.714005154203455339e-01,2.969203339748471837e+00
4.054199999999695420e+08,-1.453314196566515504e+00,-3.761027854837145634e-02,1.453800772800132535e+00,-3.115719455711868147e+00
4.054399999999695420e+08,-7.641023857242300599e-01,-5.309493272415777287e-01,9.304620593918615512e-01,-2.534320150576458097e+00
4.054599999999695420e+08,-9.684661059812895711e-01,-6.793851750337948081e-01,1.183000766901806555e+00,-2.529856395395708279e+00
4.054799999999695420e+08,-6.302813645680344079e-02,3.850688566743086794e-01,3.901929911795913863e-01,1.733037825269477361e+00
4.054999999999695420e+08,-3.369195191782003995e-01,1.853784509914303325e+00,1.884152799430418579e+00,1.750580789012639027e+00
4.055199999999695420e+08,2.012068345313294149e+00,1.392003428197217563e+00,2.446649253637427801e+00,6.052197168032985575e-01
4.055399999999695420e+08,6.441711794603512953e-01,-6.428735954750112169e-01,9.100785505692947641e-01,-7.843899750492497880e-01
4.055599999999695420e+08,9.663932033608609862e-01,2.235266052126315128e-01,9.919072369631899422e-01,2.273025818108851959e-01
4.055799999999695420e+08,-2.463177706179200399e-01,4.149651157152744574e+00,4.156955276423032863e+00,1.630085427278086030e+00
4.055999999999695420e+08,-7.735510437039706533e-01,3.813946429609675892e+00,3.891602315903810005e+00,1.770903567796578093e+00
4.056199999999695420e+08,-2.683993508022048502e+00,-2.281166247343490827e+00,3.522433902733120625e+00,-2.437147958853216778e+00
4.056399999999695420e+08,2.803507205579922612e-01,-1.945972718777563004e-01,3.412691382760106307e-01,-6.067692977625475104e-01
4.056599999999695420e+08,-1.183104987366610628e+00,-1.840006204657681360e-02,1.183248060811876057e+00,-3.126041557998275433e+00
4.056799999999695420e+08,-7.340505238538440613e-01,2.321591537860389354e-01,7.698883323292752268e-01,2.835275658607593563e+00
4.056999999999695420e+08,-2.310217019531076998e-01,1.191942364337039484e+00,1.214124222093720729e+00,1.762242119982434962e+00
4.057199999999695420e+08,-1.702495400365799938e+00,1.491845687641931928e+00,2.263646205572446224e+00,2.422043800139077607e+00
4.057399999999695420e+08,-1.788778756728161667e+00,-7.640807378158049890e-01,1.945134652003067011e+00,-2.737900507147142726e+00
4.057599999999695420e+08,-9.014377301153329025e-01,1.019077712628083221e+00,1.360554800679035337e+00,2.295016549126884353e+00
4.057799999999695420e+08,3.179425481007871923e+00,-5.876793866679799194e-01,3.233282148343473938e+00,-1.827753476062180527e-01
4.057999999999695420e+08,-1.236206475886668432e+00,5.282994491748473770e-02,1.237334818916901336e+00,3.098883106618706584e+00
4.058199999999695420e+08,-9.668702799663165814e-01,1.395319367265751564e-01,9.768865336613113959e-01,2.998269164862334524e+00
4.058399999999694824e+08,-1.367583532765725085e+00,5.949014855191963047e-01,1.491372688688152204e+00,2.731280869052676863e+00
4.058599999999694824e+08,-6.633998448151270377e-01,-1.045248314060423844e+00,1.237999754501951877e+00,-2.136327399175983022e+00
4.058799999999694824e+08,1.837664055315008926e-01,1.737909727133725435e-01,2.529296226198668451e-01,7.575065674627129431e-01
4.058999999999694824e+08,-2.898127033858416413e-01,4.816060673251916779e-01,5.620816730051308996e-01,2.112511129414928135e+00
4.059199999999694824e+08,-3.768583512698315818e-01,4.212017026455545654e-01,5.651841215332662482e-01,2.300687638267056467e+00
4.059399999999694824e+08,-7.444749656225512213e-01,7.840389235732787843e-02,7.485921084111682999e-01,3.036665090328600769e+00
4.059599999999694824e+08,-7.057630427686619745e-01,1.538913711427467856e-01,7.223461958439837405e-01,2.926903437104323658e+00
4.059799999999694824e+08,1.383170584070212983e-01,1.023138397055145532e+00,1.032445537631377475e+00,1.436421984786525163e+00
4.059999999999694824e+08,7.093119607011806327e-01,1.100367540955446755e+00,1.309172327381727952e+00,9.982169530972854199e-01
4.060199999999694824e+08,3.649930199781616785e-02,1.922460891988456155e-01,1.956802439148579431e-01,1.383172219511831225e+00
4.060399999999694824e+08,-2.260498154815609451e-01,-5.991991338876281534e-03,2.261292175713985886e-01,-3.115091466188128599e+00
4.060599999999694824e+08,6.740442865119763288e-03,-6.336014117263190082e-01,6.336372641437705289e-01,-1.560158426566304879e+00
4.060799999999694824e+08,2.696816804184444805e-01,-6.467364197788592062e-01,7.007112139973876719e-01,-1.175730972957848453e+00
4.060999999999694824e+08,-1.136281994470184298e+00,-2.620959306295437941e+00,2.856670169307930607e+00,-1.979875341783411402e+00
4.061199999999694824e+08,-2.215981465156028118e+00,9.699906714958120846e-01,2.418978246430495194e+00,2.728993305205890785e+00
4.061399999999694824e+08,-1.435266706824451566e+00,1.763855301353152827e+00,2.274021997217777091e+00,2.253841300501414846e+00
4.061599999999694824e+08,-7.293668808150589600e-01,2.689610844892897923e-01,7.773777150134568714e-01,2.788304157041488374e+00
4.061799999999694824e+08,2.332531381934503933e+00,1.636350036052728774e+00,2.849270799379914010e+00,6.117547429136612758e-01
4.061999999999694824e+08,7.571468617453379624e-01,-2.068040360911679865e-01,7.848816978337633810e-01,-2.666324046218879751e-01
4.062199999999694824e+08,9.404642619671104153e-01,-3.557338236268295373e-01,1.005494694819175194e+00,-3.616199284997214658e-01
4.062399999999694824e+08,1.056416950593275450e+00,-3.561847900165907577e-01,1.114847244307469065e+00,-3.251933548716028355e-01
4.062599999999694824e+08,2.432010077537150594e-01,3.020578996271022776e-01,3.877959578174573485e-01,8.929248480953776435e-01
4.062799999999694824e+08,-3.821489264093836380e-01,3.970215561895067968e-01,5.510570914478664095e-01,2.337109034235918426e+00
4.062999999999694824e+08,4.709326110238937560e-03,-2.361330396901923853e-02,2.407832794746923508e-02,-1.373943816848290256e+00
4.063199999999694824e+08,-1.728914667158560459e+00,-1.056498013126536017e+00,2.026162377021228256e+00,-2.593068919192961452e+00
4.063399999999694824e+08,2.851930211196318510e-01,4.965762153147278979e-01,5.726456119727468819e-01,1.049474190508377536e+00
4.063599999999694824e+08,-1.450799047971744082e+00,3.197816414088159753e+00,3.511530677042046911e+00,1.996709878020149764e+00
4.063799999999694824e+08,2.614314802162079898e-01,2.252620748319781985e+00,2.267740429283918946e+00,1.455256627511246181e+00
4.063999999999694824e+08,-5.724026721544726026e-01,9.522272846484425290e-01,1.111027281716577164e+00,2.112038800538565742e+00
4.064199999999694824e+08,1.103415080384406943e+00,1.147030837057369412e+00,1.591604404611980383e+00,8.047766770377453582e-01
4.064399999999694824e+08,-2.332964022700984241e+00,1.276489676260794015e+00,2.659350865308589551e+00,2.640937400708595728e+00
4.064599999999694824e+08,3.097906340779985057e-02,1.410027924196315119e-01,1.443658194994860144e-01,1.354527116618069016e+00
4.064799999999694824e+08,4.607958250192062399e-01,4.138191270450428116e-01,6.193375995880212592e-01,7.317384340558525935e-01
4.064999999999694824e+08,-1.094642693348140128e-01,1.086350037418995607e+00,1.091851102514101113e+00,1.671220714369493487e+00
4.065199999999694824e+08,-7.938477945803590341e-01,1.564526702797355728e+00,1.754405347895994671e+00,2.040349926234411360e+00
4.065399999999694824e+08,-2.687847685864897862e+00,-3.478181288581485009e-01,2.710258776052882901e+00,-3.012903830507705827e+00
4.065599999999694824e+08,-1.776331729899997269e-01,-7.086655371310671692e-01,7.305890689462573029e-01,-1.816394834389357227e+00
4.065799999999694824e+08,4.082779716947357862e-01,-3.715934975161426790e-01,5.520621609632804239e-01,-7.383936831794555289e-01
4.065999999999694824e+08,-2.858874549087592198e-01,2.896036304052043153e-01,4.069421330092056199e-01,2.349737181052017565e+00
4.066199999999694824e+08,-2.079161619498756663e-01,1.062326205305111460e+00,1.082481453364409818e+00,1.764071029257593848e+00
4.066399999999694228e+08,1.382394523822617849e+00,6.122910489057264982e-01,1.511924253415109831e+00,4.169511439055069157e-01
4.066599999999694228e+08,1.372064389295218623e-01,-2.937844211816567075e-01,3.242451125503076348e-01,-1.133870010584002497e+00
4.066799999999694228e+08,-1.105966365816063002e+00,9.095378388759683616e-03,1.106003765013674922e+00,3.133368919460614244e+00
4.066999999999694228e+08,-8.435936211820588282e-02,-1.114376262540403673e+00,1.117564743757832213e+00,-1.646353185356467463e+00
4.067199999999694228e+08,5.759192904659095058e-01,2.614016467572057856e-01,6.324664813712546074e-01,4.260807420487167096e-01
4.067399999999694228e+08,2.165172528112694894e-01,6.887334416058296105e-01,7.219650090905720408e-01,1.266208577090872645e+00
4.067599999999694228e+08,-9.367641954194734222e-01,3.719993559032536701e-01,1.007923944855130927e+00,2.763579281784329211e+00
4.067799999999694228e+08,-7.050775771501491818e-01,5.673550910396916169e-01,9.050006569768783704e-01,2.464010357247443661e+00
4.067999999999694228e+08,-1.651338741180768510e+00,3.534717478058502671e+00,3.901428877708363885e+00,2.007842481867677886e+00
4.068199999999694228e+08,-7.250202001300375620e+00,2.217922865676273059e+00,7.581860648795230695e+00,2.844720987108400045e+00
4.068399999999694228e+08,8.683265004547966459e-01,-2.381322916670320033e+00,2.534697170245651776e+00,-1.221138847640127256e+00
4.068599999999694228e+08,-8.066525855874727924e+00,1.772722574017679520e+00,8.259018386462606998e+00,2.925268577978881179e+00
4.068799999999694228e+08,-3.176570377760482566e-01,1.148408433932554651e+00,1.191531755672536219e+00,1.840655312127178034e+00
4.068999999999694228e+08,9.262826532394383139e-02,7.346196298855617313e-01,7.404363552325902154e-01,1.445368143756845303e+00
4.069199999999694228e+08,-3.895058503229267277e+00,2.513141979958432248e+00,4.635446402991626691e+00,2.568590072324616891e+00
4.069399999999694228e+08,-1.151030442546471244e+00,6.831202038513346508e-01,1.338478349686170521e+00,2.605976786917449939e+00
4.069599999999694228e+08,-6.328623145701006703e-01,2.052342590506598174e+00,2.147702218188163314e+00,1.869905958930331069e+00
4.069799999999694228e+08,-4.582709390599165773e-03,-1.104113060452197592e+00,1.104122570861802766e+00,-1.574946882783312851e+00
4.069999999999694228e+08,-6.932228729367736486e-01,-2.855782910800447327e-01,7.497418968544528051e-01,-2.750820863471862054e+00
4.070199999999694228e+08,-2.321774846881828336e-01,-9.875553179727131203e-02,2.523074304428889469e-01,-2.739429825898582749e+00
4.070399999999694228e+08,3.228996032131324356e-01,-3.061163896731167178e-01,4.449397687122401690e-01,-7.587227963140047438e-01
4.070599999999694228e+08,-4.638063075979639849e-01,1.236101879023640659e+00,1.320251546597629222e+00,1.929757137065711836e+00
4.070799999999694228e+08,2.001880488007245495e-01,-6.572177516446907619e-01,6.870301506917608769e-01,-1.275125376063049432e+00
4.070999999999694228e+08,-5.104009449279007793e-01,-6.206854441367076758e-01,8.035916532334541618e-01,-2.258998560973235037e+00
4.071199999999694228e+08,2.756688516870133832e-01,9.611565574754188379e-02,2.919444040741602242e-01,3.354836423626662012e-01
4.071399999999694228e+08,3.004666209280757450e-01,4.568995512092369898e-02,3.039206513070278337e-01,1.509072615179725130e-01
4.071599999999694228e+08,1.708338749891845920e-01,8.233317280101437596e-01,8.408682103587872270e-01,1.366208424314893310e+00
4.071799999999694228e+08,-5.162129541339570693e-01,1.187386019237991475e+00,1.294743747888960073e+00,1.980894034204395915e+00
4.071999999999694228e+08,-5.209182296460105333e-01,2.119437994297683758e-01,5.623841890507410568e-01,2.755181552845442638e+00
4.072199999999694228e+08,-2.712688179253858189e-01,-7.444041490521658977e-01,7.922905456363310561e-01,-1.920251040486677718e+00
4.072399999999694228e+08,-1.858278164921506048e-01,-9.423943140516797268e-01,9.605410040904949209e-01,-1.765485528506737678e+00
4.072599999999694228e+08,1.376375465002895204e+00,-1.421311887880006397e+00,1.978518866043729174e+00,-8.014587711290392935e-01
4.072799999999694228e+08,1.310555128960656290e+00,1.043859429887196377e+00,1.675469264238978795e+00,6.726042088513147776e-01
4.072999999999694228e+08,2.435811387808528572e-01,2.770593670324428270e-01,3.689087475652955694e-01,8.496117631219571864e-01
4.073199999999694228e+08,-3.092127141844200344e-01,-5.846826194016303130e-02,3.146919768084330826e-01,-2.954711551852056139e+00
4.073399999999694228e+08,-7.441399133973536362e-01,-1.057026032025736029e-01,7.516097731102368007e-01,-3.000489943801329495e+00
4.073599999999694228e+08,2.954008856034357144e+00,1.370679244133935715e+00,3.256521136401388183e+00,4.344404723401872337e-01
4.073799999999694228e+08,2.449083999529477307e+00,-4.952139227885507533e-01,2.498649488438689836e+00,-1.995136313859798005e-01
4.073999999999694228e+08,5.924564189351051446e-01,3.009763359653322423e-01,6.645234105345916298e-01,4.700384784388473847e-01
4.074199999999693632e+08,2.900278043444323370e-02,4.051984888090034986e-01,4.062351247812387989e-01,1.499341462946897074e+00
4.074399999999693632e+08,1.938379119458718547e-01,3.006165685640254659e-01,3.576918469894791452e-01,9.980845135117373257e-01
4.074599999999693632e+08,4.209683786352860779e-01,8.637191758469221770e-02,4.297376920379203380e-01,2.023659189939114311e-01
4.074799999999693632e+08,-2.177787007800074254e-02,-1.515726145931017177e+00,1.515882589478495746e+00,-1.585163283339025009e+00
4.074999999999693632e+08,-6.151759645606157401e-01,4.978748869743053751e-01,7.914043659550794585e-01,2.461193901163331699e+00
4.075199999999693632e+08,1.195457991174801310e-01,2.201842016183232220e-02,1.215566078543651174e-01,1.821426279032035411e-01
4.075399999999693632e+08,5.959497459568011690e-01,7.702174651649500436e-01,9.738537073663050547e-01,9.122725633379056287e-01
4.075599999999693632e+08,8.679601968531652778e-01,5.735113510840125217e-01,1.040322148732590879e+00,5.839005905245836514e-01
4.075799999999693632e+08,1.149339741289193917e+00,1.468513101627387574e+00,1.864808990368182817e+00,9.067211866111978269e-01
4.075999999999693632e+08,-1.453247707157326429e+00,6.132065215793512936e-01,1.577324042949157068e+00,2.742303163829859169e+00
4.076199999999693632e+08,-6.319356349591122024e-01,3.298694487151569987e-01,7.128509661400606046e-01,2.660501528130298166e+00
4.076399999999693632e+08,-1.013404581850611663e+00,4.657853610034121683e-01,1.115322755546972688e+00,2.710764051526663554e+00
4.076599999999693632e+08,-6.175435037748213674e-01,6.860889924532442841e-02,6.213430293405873828e-01,3.030946702399371695e+00
4.076799999999693632e+08,3.736808363186311932e-01,-5.716474075581075009e-01,6.829481136951010001e-01,-9.918306664307340315e-01
4.076999999999693632e+08,6.867576120288122477e-01,3.373768458862201891e-01,7.651530264069084097e-01,4.566315479050636617e-01
4.077199999999693632e+08,-2.314207353552213686e-01,-9.704245790639597358e-01,9.976369181239309603e-01,-1.804897630792791530e+00
4.077399999999693632e+08,-1.570435452026507084e-01,-6.120770383301548101e-01,6.319026633436757301e-01,-1.821953402481115036e+00
4.077599999999693632e+08,-4.465609829929811231e-02,-6.598824170049144566e-01,6.613916928625309666e-01,-1.638366116033425079e+00
4.077799999999693632e+08,6.959204997711695428e-01,3.416119178979378224e-01,7.752445062376525087e-01,4.563232468541281728e-01
4.077999999999693632e+08,1.058505767241860740e+00,-3.288151279061400922e-01,1.108401483048544023e+00,-3.011902249404773690e-01
4.078199999999693632e+08,6.150253498450206635e-01,5.528841149653894727e-01,8.270048521822904730e-01,7.322410520477664608e-01
4.078399999999693632e+08,-3.331933443888141499e-01,4.560014082999885310e-01,5.647610902997618476e-01,2.201820739860142595e+00
4.078599999999693632e+08,5.081080983501043424e-02,-9.802460699169355252e-01,9.815620693484886639e-01,-1.519007926153847388e+00
4.078799999999693632e+08,-7.067221418591983495e-01,-9.669993307430861940e-01,1.197724463911307824e+00,-2.201922082375557199e+00
4.078999999999693632e+08,1.807377023275873018e+00,-4.497088604088060215e+00,4.846691409331137734e+00,-1.188653645175829388e+00
4.079199999999693632e+08,1.131688200977041037e+00,5.166347354533637137e+00,5.288843273526580901e+00,1.355152379485827785e+00
4.079399999999693632e+08,-8.026372499440124209e-01,7.539451756246558389e+00,7.582055086832791169e+00,1.676855166907275096e+00
4.079599999999693632e+08,1.980322346364641994e+00,1.024192095047305573e+00,2.229494571213070042e+00,4.773005363905314380e-01
4.079799999999693632e+08,9.099170478844569310e-01,1.222852725020135756e+00,1.524243360202017339e+00,9.310859581769850291e-01
4.079999999999693632e+08,-3.768085745518559015e-01,2.344917613660995326e-01,4.438142494381825398e-01,2.584930026158747118e+00
4.080199999999693632e+08,-1.902283744359537732e+00,-1.067290488464350373e+00,2.181236445418289094e+00,-2.630299684388771375e+00
4.080399999999693632e+08,6.400075520151692343e-01,2.441032360095817810e-01,6.849788730076271648e-01,3.643757307522959565e-01
4.080599999999693632e+08,-2.277896578156614615e-01,-4.425588262809512230e-01,4.977413413882248450e-01,-2.046142929234632479e+00
4.080799999999693632e+08,-2.097345556615067275e-01,-1.463323706827834414e+00,1.478277664988172591e+00,-1.713154319142236703e+00
4.080999999999693632e+08,2.086340701759775040e+00,8.549914244379641648e-01,2.254734543063091845e+00,3.889296963076272484e-01
4.081199999999693632e+08,1.005335051645463329e+00,6.541771241238274470e-01,1.199435815620789159e+00,5.768710721208294423e-01
4.081399999999693632e+08,4.732091938982772028e-01,4.815060074601129614e-01,6.751110844964964830e-01,7.940882991518459777e-01
4.081599999999693632e+08,2.500582459238872013e-01,1.673163773667326049e-01,3.008718938180469649e-01,5.896919710359521671e-01
4.081799999999693632e+08,7.295116122074722931e-01,-2.498787945215339978e-01,7.711203565573149232e-01,-3.300035899691204366e-01
4.081999999999693632e+08,1.457735757701301260e+00,-3.252438096489034813e-01,1.493578613597529525e+00,-2.195202658040981136e-01
4.082199999999693036e+08,1.300854789184155758e+00,-1.537642794273539615e-01,1.309910926808066423e+00,-1.176565608996040652e-01
4.082399999999693036e+08,1.417823243756218599e+00,1.939625913567706306e-01,1.431029083345701780e+00,1.359591131830329702e-01
4.082599999999693036e+08,1.675349996725338908e+00,4.826898942443081930e-01,1.743498536143112121e+00,2.805158094403074620e-01
4.082799999999693036e+08,1.091351142407104069e+00,4.660944363149386871e-01,1.186714514783160368e+00,4.036312537474353590e-01
4.082999999999693036e+08,5.996473558210173582e-01,5.027499754199106219e-01,7.825180439631144180e-01,6.977265145332847140e-01
4.083199999999693036e+08,5.099594495051924109e-02,5.893484500935203263e-01,5.915506588864820614e-01,1.484481958488079290e+00
4.083399999999693036e+08,4.829697413475400603e-01,-4.363975445298905464e-01,6.509244103035524143e-01,-7.347846357169114384e-01
4.083599999999693036e+08,2.931915907388639164e-01,-2.761678515699119263e+00,2.777198144345137898e+00,-1.465028232441125677e+00
4.083799999999693036e+08,5.244117662497987942e-01,-1.822934165007241480e+00,1.896864958433225556e+00,-1.290685287573171802e+00
4.083999999999693036e+08,-1.219759804654105828e-01,-5.432173056120575438e+00,5.433542329958684469e+00,-1.593246916158402415e+00
4.084199999999693036e+08,-1.312212054807004202e+00,4.012070452389094655e+00,4.221209517628146557e+00,1.886895765502626832e+00
4.084399999999693036e+08,7.033814677750280797e-01,2.139314086997209152e+00,2.251979185524159099e+00,1.253141853639294867e+00
4.084599999999693036e+08,-5.914188450459668900e+00,3.361179605919945690e+00,6.802584315596734932e+00,2.624789479997430508e+00
4.084799999999693036e+08,-4.462174663176750600e-01,-6.352125815167707357e-01,7.762764011382580209e-01,-2.183177753491055917e+00
4.084999999999693036e+08,1.319482073482259432e+00,3.232970253694427559e-02,1.319878082213342241e+00,2.449691126849520492e-02
4.085199999999693036e+08,-1.301069145117017989e+00,-1.203780144444800859e+00,1.772531397898235772e+00,-2.395015238020159032e+00
4.085399999999693036e+08,-4.804484353480495407e-01,-5.151572945420089811e-01,7.044272404927504061e-01,-2.321346550779288087e+00
