time_s,vin
1.894880000000000059e-05,2.669179999999999886e+00
1.894959999999999895e-05,2.649649999999999839e+00
1.895040000000000071e-05,2.659409999999999830e+00
1.895119999999999907e-05,2.620350000000000179e+00
1.895200000000000083e-05,2.659409999999999830e+00
1.895279999999999919e-05,2.639879999999999782e+00
1.895360000000000095e-05,2.659409999999999830e+00
1.895439999999999931e-05,2.620350000000000179e+00
1.895520000000000107e-05,2.659409999999999830e+00
1.895599999999999943e-05,2.630119999999999791e+00
1.895680000000000119e-05,2.669179999999999886e+00
1.895759999999999955e-05,2.639879999999999782e+00
1.895840000000000131e-05,2.659409999999999830e+00
1.895919999999999967e-05,2.630119999999999791e+00
1.896000000000000143e-05,2.678949999999999942e+00
1.896079999999999980e-05,2.649649999999999839e+00
1.896160000000000155e-05,2.659409999999999830e+00
1.896239999999999992e-05,2.620350000000000179e+00
1.896320000000000167e-05,2.659409999999999830e+00
1.896400000000000004e-05,2.630119999999999791e+00
1.896479999999999840e-05,2.659409999999999830e+00
1.896560000000000016e-05,2.630119999999999791e+00
1.896639999999999852e-05,2.649649999999999839e+00
1.896720000000000028e-05,2.639879999999999782e+00
1.896799999999999864e-05,2.659409999999999830e+00
1.896880000000000040e-05,2.620350000000000179e+00
1.896959999999999876e-05,2.659409999999999830e+00
1.897040000000000052e-05,2.610590000000000188e+00
1.897119999999999888e-05,2.649649999999999839e+00
1.897200000000000064e-05,2.630119999999999791e+00
1.897279999999999900e-05,2.659409999999999830e+00
1.897360000000000076e-05,2.620350000000000179e+00
1.897439999999999912e-05,2.659409999999999830e+00
1.897520000000000088e-05,2.620350000000000179e+00
1.897599999999999924e-05,2.649649999999999839e+00
1.897680000000000100e-05,2.620350000000000179e+00
1.897759999999999936e-05,2.639879999999999782e+00
1.897840000000000112e-05,2.630119999999999791e+00
1.897919999999999948e-05,2.669179999999999886e+00
1.898000000000000124e-05,2.620350000000000179e+00
1.898079999999999960e-05,2.688709999999999933e+00
1.898160000000000136e-05,2.630119999999999791e+00
1.898239999999999972e-05,2.649649999999999839e+00
1.898320000000000148e-05,2.630119999999999791e+00
1.898399999999999984e-05,2.649649999999999839e+00
1.898480000000000160e-05,2.620350000000000179e+00
1.898559999999999996e-05,2.630119999999999791e+00
1.898639999999999833e-05,2.600820000000000132e+00
1.898720000000000008e-05,2.639879999999999782e+00
1.898799999999999845e-05,2.639879999999999782e+00
1.898880000000000020e-05,2.659409999999999830e+00
1.898959999999999857e-05,2.630119999999999791e+00
1.899040000000000032e-05,2.659409999999999830e+00
1.899119999999999869e-05,2.630119999999999791e+00
1.899200000000000045e-05,2.639879999999999782e+00
1.899279999999999881e-05,2.600820000000000132e+00
1.899360000000000057e-05,2.630119999999999791e+00
1.899439999999999893e-05,2.620350000000000179e+00
1.899520000000000069e-05,2.649649999999999839e+00
1.899599999999999905e-05,2.620350000000000179e+00
1.899680000000000081e-05,2.659409999999999830e+00
1.899759999999999917e-05,2.630119999999999791e+00
1.899840000000000093e-05,2.659409999999999830e+00
1.899919999999999929e-05,2.620350000000000179e+00
1.900000000000000105e-05,2.659409999999999830e+00
1.900079999999999941e-05,2.620350000000000179e+00
1.900160000000000117e-05,2.630119999999999791e+00
1.900239999999999953e-05,2.639879999999999782e+00
1.900320000000000129e-05,2.659409999999999830e+00
1.900399999999999965e-05,2.620350000000000179e+00
1.900480000000000141e-05,2.639879999999999782e+00
1.900559999999999977e-05,2.649649999999999839e+00
1.900640000000000153e-05,2.630119999999999791e+00
1.900719999999999989e-05,2.591050000000000075e+00
1.900800000000000165e-05,2.649649999999999839e+00
1.900880000000000001e-05,2.610590000000000188e+00
1.900959999999999838e-05,2.649649999999999839e+00
1.901040000000000013e-05,2.620350000000000179e+00
1.901119999999999850e-05,2.659409999999999830e+00
1.901200000000000025e-05,2.610590000000000188e+00
1.901279999999999862e-05,2.649649999999999839e+00
1.901360000000000037e-05,2.620350000000000179e+00
1.901439999999999874e-05,2.639879999999999782e+00
1.901520000000000049e-05,2.639879999999999782e+00
1.901599999999999886e-05,2.649649999999999839e+00
1.901680000000000061e-05,2.581290000000000084e+00
1.901759999999999898e-05,2.659409999999999830e+00
1.901840000000000073e-05,2.639879999999999782e+00
1.901919999999999910e-05,2.630119999999999791e+00
1.902000000000000085e-05,2.639879999999999782e+00
1.902079999999999922e-05,2.669179999999999886e+00
1.902160000000000097e-05,2.620350000000000179e+00
1.902239999999999934e-05,2.649649999999999839e+00
1.902320000000000109e-05,2.610590000000000188e+00
1.902399999999999946e-05,2.649649999999999839e+00
1.902480000000000122e-05,2.610590000000000188e+00
1.902559999999999958e-05,2.649649999999999839e+00
1.902640000000000134e-05,2.610590000000000188e+00
1.902719999999999970e-05,2.630119999999999791e+00
1.902800000000000146e-05,2.600820000000000132e+00
1.902879999999999982e-05,2.620350000000000179e+00
1.902960000000000158e-05,2.639879999999999782e+00
1.903039999999999994e-05,2.620350000000000179e+00
1.903119999999999831e-05,2.600820000000000132e+00
1.903200000000000006e-05,2.620350000000000179e+00
1.903279999999999843e-05,2.610590000000000188e+00
1.903360000000000018e-05,2.630119999999999791e+00
1.903439999999999855e-05,2.620350000000000179e+00
1.903520000000000030e-05,2.639879999999999782e+00
1.903599999999999867e-05,2.620350000000000179e+00
1.903680000000000042e-05,2.649649999999999839e+00
1.903759999999999879e-05,2.610590000000000188e+00
1.903840000000000054e-05,2.620350000000000179e+00
1.903919999999999891e-05,2.610590000000000188e+00
1.904000000000000066e-05,2.649649999999999839e+00
1.904079999999999903e-05,2.630119999999999791e+00
1.904160000000000078e-05,2.620350000000000179e+00
1.904239999999999915e-05,2.610590000000000188e+00
1.904320000000000090e-05,2.630119999999999791e+00
1.904399999999999927e-05,2.600820000000000132e+00
1.904480000000000102e-05,2.639879999999999782e+00
1.904559999999999939e-05,2.620350000000000179e+00
1.904640000000000114e-05,2.649649999999999839e+00
1.904719999999999951e-05,2.591050000000000075e+00
1.904800000000000126e-05,2.639879999999999782e+00
1.904879999999999963e-05,2.630119999999999791e+00
1.904960000000000138e-05,2.639879999999999782e+00
1.905039999999999975e-05,2.610590000000000188e+00
1.905120000000000150e-05,2.678949999999999942e+00
1.905199999999999987e-05,2.610590000000000188e+00
1.905280000000000162e-05,2.649649999999999839e+00
1.905359999999999999e-05,2.620350000000000179e+00
1.905439999999999836e-05,2.649649999999999839e+00
1.905520000000000011e-05,2.600820000000000132e+00
1.905599999999999848e-05,2.649649999999999839e+00
1.905680000000000023e-05,2.600820000000000132e+00
1.905759999999999860e-05,2.610590000000000188e+00
1.905840000000000035e-05,2.620350000000000179e+00
1.905919999999999872e-05,2.620350000000000179e+00
1.906000000000000047e-05,2.600820000000000132e+00
1.906079999999999884e-05,2.649649999999999839e+00
1.906160000000000059e-05,2.591050000000000075e+00
1.906239999999999896e-05,2.639879999999999782e+00
1.906320000000000071e-05,2.600820000000000132e+00
1.906399999999999908e-05,2.639879999999999782e+00
1.906480000000000083e-05,2.630119999999999791e+00
1.906559999999999920e-05,2.649649999999999839e+00
1.906640000000000095e-05,2.620350000000000179e+00
1.906719999999999932e-05,2.659409999999999830e+00
1.906800000000000107e-05,2.581290000000000084e+00
1.906879999999999944e-05,2.630119999999999791e+00
1.906960000000000119e-05,2.610590000000000188e+00
1.907039999999999956e-05,2.649649999999999839e+00
1.907120000000000131e-05,2.610590000000000188e+00
1.907199999999999968e-05,2.630119999999999791e+00
1.907280000000000143e-05,2.581290000000000084e+00
1.907359999999999980e-05,2.610590000000000188e+00
1.907440000000000155e-05,2.600820000000000132e+00
1.907519999999999992e-05,2.630119999999999791e+00
1.907600000000000167e-05,2.620350000000000179e+00
1.907680000000000004e-05,2.630119999999999791e+00
1.907759999999999841e-05,2.630119999999999791e+00
1.907840000000000016e-05,2.649649999999999839e+00
1.907919999999999853e-05,2.610590000000000188e+00
1.908000000000000028e-05,2.620350000000000179e+00
1.908079999999999865e-05,2.600820000000000132e+00
1.908160000000000040e-05,2.620350000000000179e+00
1.908239999999999877e-05,2.620350000000000179e+00
1.908320000000000052e-05,2.620350000000000179e+00
1.908399999999999889e-05,2.600820000000000132e+00
1.908480000000000064e-05,2.649649999999999839e+00
1.908559999999999901e-05,2.591050000000000075e+00
1.908640000000000076e-05,2.630119999999999791e+00
1.908719999999999913e-05,2.610590000000000188e+00
1.908800000000000088e-05,2.639879999999999782e+00
1.908879999999999925e-05,2.591050000000000075e+00
1.908960000000000100e-05,2.630119999999999791e+00
1.909039999999999937e-05,2.591050000000000075e+00
1.909120000000000112e-05,2.649649999999999839e+00
1.909199999999999949e-05,2.620350000000000179e+00
1.909280000000000124e-05,2.639879999999999782e+00
1.909359999999999961e-05,2.600820000000000132e+00
1.909440000000000136e-05,2.649649999999999839e+00
1.909519999999999973e-05,2.610590000000000188e+00
1.909600000000000148e-05,2.620350000000000179e+00
1.909679999999999985e-05,2.600820000000000132e+00
1.909760000000000160e-05,2.649649999999999839e+00
1.909839999999999997e-05,2.591050000000000075e+00
1.909919999999999833e-05,2.639879999999999782e+00
1.910000000000000009e-05,2.591050000000000075e+00
1.910079999999999845e-05,2.630119999999999791e+00
1.910160000000000021e-05,2.600820000000000132e+00
1.910239999999999857e-05,2.620350000000000179e+00
1.910320000000000033e-05,2.591050000000000075e+00
1.910399999999999870e-05,2.649649999999999839e+00
1.910480000000000045e-05,2.591050000000000075e+00
1.910559999999999882e-05,2.620350000000000179e+00
1.910640000000000057e-05,2.561760000000000037e+00
1.910719999999999894e-05,2.610590000000000188e+00
1.910800000000000069e-05,2.591050000000000075e+00
1.910879999999999906e-05,2.620350000000000179e+00
1.910960000000000081e-05,2.600820000000000132e+00
1.911039999999999918e-05,2.649649999999999839e+00
1.911120000000000093e-05,2.600820000000000132e+00
1.911199999999999930e-05,2.620350000000000179e+00
1.911280000000000105e-05,2.591050000000000075e+00
1.911359999999999942e-05,2.620350000000000179e+00
1.911440000000000117e-05,2.620350000000000179e+00
1.911519999999999954e-05,2.610590000000000188e+00
1.911600000000000129e-05,2.591050000000000075e+00
1.911679999999999966e-05,2.639879999999999782e+00
1.911760000000000141e-05,2.591050000000000075e+00
1.911839999999999978e-05,2.600820000000000132e+00
1.911920000000000153e-05,2.620350000000000179e+00
1.911999999999999990e-05,2.620350000000000179e+00
1.912080000000000165e-05,2.581290000000000084e+00
1.912160000000000002e-05,2.630119999999999791e+00
1.912239999999999838e-05,2.600820000000000132e+00
1.912320000000000014e-05,2.630119999999999791e+00
1.912399999999999850e-05,2.610590000000000188e+00
1.912480000000000026e-05,2.620350000000000179e+00
1.912559999999999862e-05,2.610590000000000188e+00
1.912640000000000038e-05,2.630119999999999791e+00
1.912719999999999874e-05,2.581290000000000084e+00
1.912800000000000050e-05,2.639879999999999782e+00
1.912879999999999886e-05,2.591050000000000075e+00
1.912960000000000062e-05,2.630119999999999791e+00
1.913039999999999898e-05,2.610590000000000188e+00
1.913120000000000074e-05,2.610590000000000188e+00
1.913199999999999910e-05,2.591050000000000075e+00
1.913280000000000086e-05,2.620350000000000179e+00
1.913359999999999922e-05,2.581290000000000084e+00
1.913440000000000098e-05,2.610590000000000188e+00
1.913519999999999935e-05,2.561760000000000037e+00
1.913600000000000110e-05,2.639879999999999782e+00
1.913679999999999947e-05,2.581290000000000084e+00
1.913760000000000122e-05,2.630119999999999791e+00
1.913839999999999959e-05,2.600820000000000132e+00
1.913920000000000134e-05,2.591050000000000075e+00
1.913999999999999971e-05,2.591050000000000075e+00
1.914080000000000146e-05,2.610590000000000188e+00
1.914159999999999983e-05,2.561760000000000037e+00
1.914240000000000158e-05,2.630119999999999791e+00
1.914319999999999995e-05,2.600820000000000132e+00
1.914399999999999831e-05,2.600820000000000132e+00
1.914480000000000007e-05,2.561760000000000037e+00
1.914559999999999843e-05,2.620350000000000179e+00
1.914640000000000019e-05,2.581290000000000084e+00
1.914719999999999855e-05,2.591050000000000075e+00
1.914800000000000031e-05,2.581290000000000084e+00
1.914879999999999867e-05,2.620350000000000179e+00
1.914960000000000043e-05,2.591050000000000075e+00
1.915039999999999879e-05,2.600820000000000132e+00
1.915120000000000055e-05,2.581290000000000084e+00
1.915199999999999891e-05,2.639879999999999782e+00
1.915280000000000067e-05,2.591050000000000075e+00
1.915359999999999903e-05,2.620350000000000179e+00
1.915440000000000079e-05,2.571520000000000028e+00
1.915519999999999915e-05,2.649649999999999839e+00
1.915600000000000091e-05,2.600820000000000132e+00
1.915679999999999927e-05,2.610590000000000188e+00
1.915760000000000103e-05,2.591050000000000075e+00
1.915839999999999939e-05,2.600820000000000132e+00
1.915920000000000115e-05,2.581290000000000084e+00
1.915999999999999951e-05,2.620350000000000179e+00
1.916080000000000127e-05,2.571520000000000028e+00
1.916159999999999963e-05,2.630119999999999791e+00
1.916240000000000139e-05,2.591050000000000075e+00
1.916319999999999975e-05,2.600820000000000132e+00
1.916400000000000151e-05,2.581290000000000084e+00
1.916479999999999987e-05,2.620350000000000179e+00
1.916560000000000163e-05,2.591050000000000075e+00
1.916639999999999999e-05,2.630119999999999791e+00
1.916719999999999836e-05,2.591050000000000075e+00
1.916800000000000012e-05,2.610590000000000188e+00
1.916879999999999848e-05,2.591050000000000075e+00
1.916960000000000024e-05,2.630119999999999791e+00
1.917039999999999860e-05,2.581290000000000084e+00
1.917120000000000036e-05,2.620350000000000179e+00
1.917199999999999872e-05,2.591050000000000075e+00
1.917280000000000048e-05,2.620350000000000179e+00
1.917359999999999884e-05,2.551989999999999981e+00
1.917440000000000060e-05,2.600820000000000132e+00
1.917519999999999896e-05,2.581290000000000084e+00
1.917600000000000072e-05,2.620350000000000179e+00
1.917679999999999908e-05,2.581290000000000084e+00
1.917760000000000084e-05,2.630119999999999791e+00
1.917839999999999920e-05,2.561760000000000037e+00
1.917920000000000096e-05,2.600820000000000132e+00
1.917999999999999932e-05,2.591050000000000075e+00
1.918080000000000108e-05,2.610590000000000188e+00
1.918159999999999944e-05,2.620350000000000179e+00
1.918240000000000120e-05,2.620350000000000179e+00
1.918319999999999956e-05,2.561760000000000037e+00
1.918400000000000132e-05,2.620350000000000179e+00
1.918479999999999968e-05,2.581290000000000084e+00
1.918560000000000144e-05,2.581290000000000084e+00
1.918639999999999980e-05,2.591050000000000075e+00
1.918720000000000156e-05,2.649649999999999839e+00
1.918799999999999992e-05,2.591050000000000075e+00
1.918880000000000168e-05,2.610590000000000188e+00
1.918960000000000004e-05,2.571520000000000028e+00
1.919039999999999841e-05,2.610590000000000188e+00
1.919120000000000016e-05,2.600820000000000132e+00
1.919199999999999853e-05,2.620350000000000179e+00
1.919280000000000028e-05,2.571520000000000028e+00
1.919359999999999865e-05,2.610590000000000188e+00
1.919440000000000040e-05,2.571520000000000028e+00
1.919519999999999877e-05,2.610590000000000188e+00
1.919600000000000052e-05,2.581290000000000084e+00
1.919679999999999889e-05,2.610590000000000188e+00
1.919760000000000064e-05,2.551989999999999981e+00
1.919839999999999901e-05,2.620350000000000179e+00
1.919920000000000077e-05,2.591050000000000075e+00
1.919999999999999913e-05,2.620350000000000179e+00
1.920080000000000089e-05,2.591050000000000075e+00
1.920159999999999925e-05,2.600820000000000132e+00
1.920240000000000101e-05,2.571520000000000028e+00
1.920319999999999937e-05,2.620350000000000179e+00
1.920400000000000113e-05,2.591050000000000075e+00
1.920479999999999949e-05,2.620350000000000179e+00
1.920560000000000125e-05,2.581290000000000084e+00
1.920639999999999961e-05,2.610590000000000188e+00
1.920720000000000137e-05,2.581290000000000084e+00
1.920799999999999973e-05,2.571520000000000028e+00
1.920880000000000149e-05,2.591050000000000075e+00
1.920959999999999985e-05,2.610590000000000188e+00
1.921040000000000161e-05,2.581290000000000084e+00
1.921119999999999997e-05,2.600820000000000132e+00
1.921199999999999834e-05,2.571520000000000028e+00
1.921280000000000009e-05,2.620350000000000179e+00
1.921359999999999846e-05,2.581290000000000084e+00
1.921440000000000021e-05,2.561760000000000037e+00
1.921519999999999858e-05,2.581290000000000084e+00
1.921600000000000033e-05,2.600820000000000132e+00
1.921679999999999870e-05,2.571520000000000028e+00
1.921760000000000045e-05,2.591050000000000075e+00
1.921839999999999882e-05,2.571520000000000028e+00
1.921920000000000057e-05,2.591050000000000075e+00
1.921999999999999894e-05,2.591050000000000075e+00
1.922080000000000069e-05,2.610590000000000188e+00
1.922159999999999906e-05,2.561760000000000037e+00
1.922240000000000081e-05,2.591050000000000075e+00
1.922319999999999918e-05,2.561760000000000037e+00
1.922400000000000093e-05,2.610590000000000188e+00
1.922479999999999930e-05,2.591050000000000075e+00
1.922560000000000105e-05,2.591050000000000075e+00
1.922639999999999942e-05,2.561760000000000037e+00
1.922720000000000117e-05,2.561760000000000037e+00
1.922799999999999954e-05,2.571520000000000028e+00
1.922880000000000129e-05,2.591050000000000075e+00
1.922959999999999966e-05,2.551989999999999981e+00
1.923040000000000142e-05,2.591050000000000075e+00
1.923119999999999978e-05,2.551989999999999981e+00
1.923200000000000154e-05,2.620350000000000179e+00
1.923279999999999990e-05,2.591050000000000075e+00
1.923360000000000166e-05,2.610590000000000188e+00
1.923440000000000002e-05,2.571520000000000028e+00
1.923519999999999839e-05,2.591050000000000075e+00
1.923600000000000014e-05,2.571520000000000028e+00
1.923679999999999851e-05,2.591050000000000075e+00
1.923760000000000026e-05,2.571520000000000028e+00
1.923839999999999863e-05,2.610590000000000188e+00
1.923920000000000038e-05,2.581290000000000084e+00
1.923999999999999875e-05,2.610590000000000188e+00
1.924080000000000050e-05,2.551989999999999981e+00
1.924159999999999887e-05,2.600820000000000132e+00
1.924240000000000062e-05,2.591050000000000075e+00
1.924319999999999899e-05,2.620350000000000179e+00
1.924400000000000074e-05,2.561760000000000037e+00
1.924479999999999911e-05,2.591050000000000075e+00
1.924560000000000086e-05,2.591050000000000075e+00
1.924639999999999923e-05,2.581290000000000084e+00
1.924720000000000098e-05,2.581290000000000084e+00
1.924799999999999935e-05,2.591050000000000075e+00
1.924880000000000110e-05,2.561760000000000037e+00
1.924959999999999947e-05,2.581290000000000084e+00
1.925040000000000122e-05,2.581290000000000084e+00
1.925119999999999959e-05,2.610590000000000188e+00
1.925200000000000134e-05,2.571520000000000028e+00
1.925279999999999971e-05,2.600820000000000132e+00
1.925360000000000146e-05,2.581290000000000084e+00
1.925439999999999983e-05,2.610590000000000188e+00
1.925520000000000158e-05,2.561760000000000037e+00
1.925599999999999995e-05,2.581290000000000084e+00
1.925679999999999832e-05,2.551989999999999981e+00
1.925760000000000007e-05,2.610590000000000188e+00
1.925839999999999844e-05,2.571520000000000028e+00
1.925920000000000019e-05,2.591050000000000075e+00
1.925999999999999856e-05,2.600820000000000132e+00
1.926080000000000031e-05,2.581290000000000084e+00
1.926159999999999868e-05,2.561760000000000037e+00
1.926240000000000043e-05,2.591050000000000075e+00
1.926319999999999880e-05,2.581290000000000084e+00
1.926400000000000055e-05,2.591050000000000075e+00
1.926479999999999892e-05,2.571520000000000028e+00
1.926560000000000067e-05,2.591050000000000075e+00
1.926639999999999904e-05,2.551989999999999981e+00
1.926720000000000079e-05,2.581290000000000084e+00
1.926799999999999916e-05,2.561760000000000037e+00
1.926880000000000091e-05,2.591050000000000075e+00
1.926959999999999928e-05,2.581290000000000084e+00
1.927040000000000103e-05,2.591050000000000075e+00
1.927119999999999940e-05,2.571520000000000028e+00
1.927200000000000115e-05,2.581290000000000084e+00
1.927279999999999952e-05,2.591050000000000075e+00
1.927360000000000127e-05,2.600820000000000132e+00
1.927439999999999964e-05,2.522699999999999942e+00
1.927520000000000139e-05,2.600820000000000132e+00
1.927599999999999976e-05,2.581290000000000084e+00
1.927680000000000151e-05,2.610590000000000188e+00
1.927759999999999988e-05,2.551989999999999981e+00
1.927840000000000163e-05,2.600820000000000132e+00
1.927920000000000000e-05,2.571520000000000028e+00
1.927999999999999837e-05,2.571520000000000028e+00
1.928080000000000012e-05,2.542229999999999990e+00
1.928159999999999849e-05,2.561760000000000037e+00
1.928240000000000024e-05,2.561760000000000037e+00
1.928319999999999861e-05,2.600820000000000132e+00
1.928400000000000036e-05,2.581290000000000084e+00
1.928479999999999873e-05,2.581290000000000084e+00
1.928560000000000048e-05,2.571520000000000028e+00
1.928639999999999885e-05,2.561760000000000037e+00
1.928720000000000060e-05,2.522699999999999942e+00
1.928799999999999897e-05,2.591050000000000075e+00
1.928880000000000072e-05,2.591050000000000075e+00
1.928959999999999909e-05,2.591050000000000075e+00
1.929040000000000084e-05,2.600820000000000132e+00
1.929119999999999921e-05,2.581290000000000084e+00
1.929200000000000096e-05,2.571520000000000028e+00
1.929279999999999933e-05,2.591050000000000075e+00
1.929360000000000108e-05,2.551989999999999981e+00
1.929439999999999945e-05,2.581290000000000084e+00
1.929520000000000120e-05,2.551989999999999981e+00
1.929599999999999957e-05,2.591050000000000075e+00
1.929680000000000132e-05,2.571520000000000028e+00
1.929759999999999969e-05,2.571520000000000028e+00
1.929840000000000144e-05,2.561760000000000037e+00
1.929919999999999981e-05,2.581290000000000084e+00
1.930000000000000156e-05,2.532459999999999933e+00
1.930079999999999993e-05,2.591050000000000075e+00
1.930160000000000168e-05,2.581290000000000084e+00
1.930240000000000005e-05,2.600820000000000132e+00
1.930319999999999841e-05,2.561760000000000037e+00
1.930400000000000017e-05,2.581290000000000084e+00
1.930479999999999853e-05,2.551989999999999981e+00
1.930560000000000029e-05,2.571520000000000028e+00
1.930639999999999865e-05,2.522699999999999942e+00
1.930720000000000041e-05,2.591050000000000075e+00
1.930799999999999877e-05,2.551989999999999981e+00
1.930880000000000053e-05,2.600820000000000132e+00
1.930959999999999889e-05,2.561760000000000037e+00
1.931040000000000065e-05,2.591050000000000075e+00
1.931119999999999902e-05,2.561760000000000037e+00
1.931200000000000077e-05,2.581290000000000084e+00
1.931279999999999914e-05,2.561760000000000037e+00
1.931360000000000089e-05,2.591050000000000075e+00
1.931439999999999926e-05,2.561760000000000037e+00
1.931520000000000101e-05,2.581290000000000084e+00
1.931599999999999938e-05,2.571520000000000028e+00
1.931680000000000113e-05,2.561760000000000037e+00
1.931759999999999950e-05,2.551989999999999981e+00
1.931840000000000125e-05,2.581290000000000084e+00
1.931919999999999962e-05,2.551989999999999981e+00
1.932000000000000137e-05,2.610590000000000188e+00
1.932079999999999974e-05,2.581290000000000084e+00
1.932160000000000149e-05,2.610590000000000188e+00
1.932239999999999986e-05,2.571520000000000028e+00
1.932320000000000161e-05,2.571520000000000028e+00
1.932399999999999998e-05,2.532459999999999933e+00
1.932479999999999834e-05,2.581290000000000084e+00
1.932560000000000010e-05,2.551989999999999981e+00
1.932639999999999846e-05,2.600820000000000132e+00
1.932720000000000022e-05,2.561760000000000037e+00
1.932799999999999858e-05,2.600820000000000132e+00
1.932880000000000034e-05,2.571520000000000028e+00
1.932959999999999870e-05,2.561760000000000037e+00
1.933040000000000046e-05,2.571520000000000028e+00
1.933119999999999882e-05,2.591050000000000075e+00
1.933200000000000058e-05,2.551989999999999981e+00
1.933279999999999894e-05,2.571520000000000028e+00
1.933360000000000070e-05,2.561760000000000037e+00
1.933439999999999906e-05,2.561760000000000037e+00
1.933520000000000082e-05,2.571520000000000028e+00
1.933599999999999918e-05,2.561760000000000037e+00
1.933680000000000094e-05,2.551989999999999981e+00
1.933759999999999930e-05,2.561760000000000037e+00
1.933840000000000106e-05,2.532459999999999933e+00
1.933919999999999942e-05,2.561760000000000037e+00
1.934000000000000118e-05,2.561760000000000037e+00
1.934079999999999954e-05,2.571520000000000028e+00
1.934160000000000130e-05,2.571520000000000028e+00
1.934239999999999967e-05,2.571520000000000028e+00
1.934320000000000142e-05,2.561760000000000037e+00
1.934399999999999979e-05,2.581290000000000084e+00
1.934480000000000154e-05,2.551989999999999981e+00
1.934559999999999991e-05,2.591050000000000075e+00
1.934640000000000166e-05,2.551989999999999981e+00
1.934720000000000003e-05,2.591050000000000075e+00
1.934799999999999839e-05,2.571520000000000028e+00
1.934880000000000015e-05,2.561760000000000037e+00
1.934959999999999851e-05,2.542229999999999990e+00
1.935040000000000027e-05,2.551989999999999981e+00
1.935119999999999863e-05,2.542229999999999990e+00
1.935200000000000039e-05,2.581290000000000084e+00
1.935279999999999875e-05,2.551989999999999981e+00
1.935360000000000051e-05,2.591050000000000075e+00
1.935439999999999887e-05,2.561760000000000037e+00
1.935520000000000063e-05,2.581290000000000084e+00
1.935599999999999899e-05,2.542229999999999990e+00
1.935680000000000075e-05,2.581290000000000084e+00
1.935759999999999911e-05,2.532459999999999933e+00
1.935840000000000087e-05,2.581290000000000084e+00
1.935919999999999923e-05,2.551989999999999981e+00
1.936000000000000099e-05,2.561760000000000037e+00
1.936079999999999935e-05,2.551989999999999981e+00
1.936160000000000111e-05,2.581290000000000084e+00
1.936239999999999947e-05,2.542229999999999990e+00
1.936320000000000123e-05,2.571520000000000028e+00
1.936399999999999959e-05,2.542229999999999990e+00
1.936480000000000135e-05,2.600820000000000132e+00
1.936559999999999971e-05,2.503159999999999830e+00
1.936640000000000147e-05,2.581290000000000084e+00
1.936719999999999983e-05,2.542229999999999990e+00
1.936800000000000159e-05,2.581290000000000084e+00
1.936879999999999995e-05,2.581290000000000084e+00
1.936959999999999832e-05,2.551989999999999981e+00
1.937040000000000007e-05,2.532459999999999933e+00
1.937119999999999844e-05,2.571520000000000028e+00
1.937200000000000019e-05,2.571520000000000028e+00
1.937279999999999856e-05,2.571520000000000028e+00
1.937360000000000032e-05,2.561760000000000037e+00
1.937439999999999868e-05,2.561760000000000037e+00
1.937520000000000044e-05,2.532459999999999933e+00
1.937599999999999880e-05,2.532459999999999933e+00
1.937680000000000056e-05,2.532459999999999933e+00
1.937759999999999892e-05,2.581290000000000084e+00
1.937840000000000068e-05,2.551989999999999981e+00
1.937919999999999904e-05,2.581290000000000084e+00
1.938000000000000080e-05,2.542229999999999990e+00
1.938079999999999916e-05,2.551989999999999981e+00
1.938160000000000092e-05,2.542229999999999990e+00
1.938239999999999928e-05,2.551989999999999981e+00
1.938320000000000104e-05,2.522699999999999942e+00
1.938399999999999940e-05,2.532459999999999933e+00
1.938480000000000116e-05,2.542229999999999990e+00
1.938559999999999952e-05,2.591050000000000075e+00
1.938640000000000128e-05,2.542229999999999990e+00
1.938719999999999964e-05,2.561760000000000037e+00
1.938800000000000140e-05,2.522699999999999942e+00
1.938879999999999976e-05,2.571520000000000028e+00
1.938960000000000152e-05,2.522699999999999942e+00
1.939039999999999988e-05,2.551989999999999981e+00
1.939120000000000164e-05,2.532459999999999933e+00
1.939200000000000000e-05,2.581290000000000084e+00
1.939279999999999837e-05,2.571520000000000028e+00
1.939360000000000012e-05,2.581290000000000084e+00
1.939439999999999849e-05,2.532459999999999933e+00
1.939520000000000024e-05,2.571520000000000028e+00
1.939599999999999861e-05,2.522699999999999942e+00
1.939680000000000036e-05,2.561760000000000037e+00
1.939759999999999873e-05,2.542229999999999990e+00
1.939840000000000048e-05,2.551989999999999981e+00
1.939919999999999885e-05,2.551989999999999981e+00
1.940000000000000060e-05,2.561760000000000037e+00
1.940079999999999897e-05,2.522699999999999942e+00
1.940160000000000072e-05,2.561760000000000037e+00
1.940239999999999909e-05,2.493399999999999839e+00
1.940320000000000084e-05,2.551989999999999981e+00
1.940399999999999921e-05,2.551989999999999981e+00
1.940480000000000097e-05,2.581290000000000084e+00
1.940559999999999933e-05,2.532459999999999933e+00
1.940640000000000109e-05,2.571520000000000028e+00
1.940719999999999945e-05,2.512929999999999886e+00
1.940800000000000121e-05,2.542229999999999990e+00
1.940879999999999957e-05,2.493399999999999839e+00
1.940960000000000133e-05,2.571520000000000028e+00
1.941039999999999969e-05,2.542229999999999990e+00
1.941120000000000145e-05,2.581290000000000084e+00
1.941199999999999981e-05,2.532459999999999933e+00
1.941280000000000157e-05,2.551989999999999981e+00
1.941359999999999993e-05,2.542229999999999990e+00
1.941440000000000169e-05,2.551989999999999981e+00
