time_s,h
3.180160000000238922e-05,-1.051928474197267325e-03
3.180240000000239097e-05,-1.743793003080510882e-03
3.180320000000239273e-05,1.586625924688942965e-02
3.180400000000238771e-05,-6.106940951069869498e-03
3.180480000000238946e-05,-1.424655480378629949e-02
3.180560000000239121e-05,2.177261505620450236e-03
3.180640000000238619e-05,-5.431271394200260644e-03
3.180720000000238795e-05,-7.025734217342274879e-03
3.180800000000238970e-05,-2.167538888625622148e-02
3.180880000000239145e-05,9.939632903073713360e-03
3.180960000000239321e-05,1.149404291659337444e-03
3.181040000000238819e-05,3.645225108031657172e-03
3.181120000000238994e-05,1.035508048965903062e-04
3.181200000000239170e-05,9.494351739356228850e-03
3.181280000000238667e-05,-1.190564628224890543e-02
3.181360000000238843e-05,4.733580204467303584e-03
3.181440000000239018e-05,1.993161055166259819e-03
3.181520000000239194e-05,2.581771562806564266e-02
3.181600000000239369e-05,-1.511698643047778255e-02
3.181680000000238867e-05,1.187760815870917905e-02
3.181760000000239042e-05,-1.022778385816017557e-02
3.181840000000239218e-05,2.579646229631371579e-02
3.181920000000238715e-05,1.753231664131336357e-03
3.182000000000238891e-05,-3.272623061494794611e-03
3.182080000000239066e-05,9.034625120889362010e-03
3.182160000000239242e-05,-1.275101768407944404e-02
3.182240000000239417e-05,-5.076000162977177543e-03
3.182320000000238915e-05,4.157791196800401587e-03
3.182400000000239090e-05,1.346025701643079747e-02
3.182480000000239266e-05,-5.723836800307037162e-03
3.182560000000238763e-05,9.026158469684327293e-03
3.182640000000238939e-05,-2.064049910916337406e-04
3.182720000000239114e-05,9.063509749464692539e-04
3.182800000000239290e-05,-4.118076758123096447e-03
3.182880000000239465e-05,5.993587705988409967e-03
3.182960000000238963e-05,-1.621991318059780654e-02
3.183040000000239138e-05,-1.571819296716103851e-03
3.183120000000239314e-05,1.061264900990179991e-02
3.183200000000238812e-05,-2.427007328116576393e-02
3.183280000000238987e-05,1.474709988699478454e-02
3.183360000000239162e-05,-2.911908245416065018e-03
3.183440000000239338e-05,2.997695767059341265e-03
3.183520000000239513e-05,2.183002319012386505e-02
3.183600000000239011e-05,-1.107025169628867919e-02
3.183680000000239186e-05,1.682535299819864008e-02
3.183760000000239362e-05,1.814588166920061115e-03
3.183840000000238860e-05,-1.283502041047603244e-02
3.183920000000239035e-05,2.078152596021499293e-03
3.184000000000239210e-05,8.670965558635609222e-03
3.184080000000239386e-05,-9.761599213919561896e-03
3.184160000000239561e-05,3.521935303197823989e-05
3.184240000000239059e-05,-6.904703278469178154e-03
3.184320000000239235e-05,-1.322659079578322738e-02
3.184400000000239410e-05,-2.653859917497679993e-03
3.184480000000238908e-05,8.540052749350067474e-03
3.184560000000239083e-05,-5.480884616101092122e-03
3.184640000000239259e-05,-1.397713743668631617e-02
3.184720000000239434e-05,6.054628935560016009e-03
3.184800000000239609e-05,4.930145936823462048e-03
3.184880000000239107e-05,-8.255722498973550039e-03
3.184960000000239283e-05,-1.279240448185310977e-02
3.185040000000239458e-05,-4.315916583183989318e-03
3.185120000000238956e-05,1.058535258101767941e-02
3.185200000000239131e-05,-5.418210361301465869e-03
3.185280000000239307e-05,1.286660135725177425e-03
3.185360000000239482e-05,1.888412895265547363e-03
3.185440000000239657e-05,-5.757346615327884991e-03
3.185520000000239155e-05,2.909161459579818164e-03
3.185600000000239331e-05,6.066465847826366456e-03
3.185680000000239506e-05,-3.710312421479395120e-03
3.185760000000239004e-05,5.529025445099238628e-03
3.185840000000239179e-05,7.146420859363242575e-03
3.185920000000239355e-05,-9.759845320073031729e-04
3.186000000000239530e-05,2.495860488240149618e-03
3.186080000000239706e-05,-3.411315291863895299e-03
3.186160000000239203e-05,1.955209519341704477e-02
3.186240000000239379e-05,-2.212165012397744168e-03
3.186320000000239554e-05,-8.826546479335908857e-03
3.186400000000239052e-05,-6.134450465777870759e-03
3.186480000000239227e-05,-1.093589425890575473e-03
3.186560000000239403e-05,4.488844965552088776e-04
3.186640000000239578e-05,1.680178269720996112e-02
3.186720000000239754e-05,-9.682082581519979581e-03
3.186800000000239251e-05,5.666260329549647340e-03
3.186880000000239427e-05,8.271691442800845756e-03
3.186960000000239602e-05,-8.856718451785742033e-03
3.187040000000239100e-05,2.542762761526285581e-02
3.187120000000239275e-05,3.351369020493883810e-03
3.187200000000239451e-05,-3.889400442197094802e-03
3.187280000000239626e-05,-8.293919205053738170e-03
3.187360000000239802e-05,1.202374274372034835e-03
3.187440000000239300e-05,4.386770006236143452e-03
3.187520000000239475e-05,1.606827235189683609e-02
3.187600000000239650e-05,5.237659510742934468e-03
3.187680000000239148e-05,-2.002282723647490562e-02
3.187760000000239324e-05,-7.990465265139688397e-03
3.187840000000239499e-05,-5.505961736195928193e-03
3.187920000000239674e-05,-2.324086360455823036e-02
3.188000000000239850e-05,8.397386894237055671e-03
3.188080000000239348e-05,3.528105517656876695e-03
3.188160000000239523e-05,-9.981125678375928761e-03
3.188240000000239698e-05,7.585679992146471436e-03
3.188320000000239196e-05,1.220468881892665218e-02
3.188400000000239372e-05,-2.114435399753357165e-03
3.188480000000239547e-05,9.938534184169995830e-03
3.188560000000239722e-05,3.425517802998999210e-03
3.188640000000239898e-05,-1.054754334509290167e-02
3.188720000000239396e-05,1.249673380063969289e-02
3.188800000000239571e-05,2.732256531660211697e-03
3.188880000000239747e-05,9.841535197604854568e-03
3.188960000000239244e-05,8.804299985592364472e-03
3.189040000000239420e-05,2.488700077215936276e-03
3.189120000000239595e-05,1.756088664280142098e-02
3.189200000000239771e-05,-9.159660361079414656e-03
3.189280000000239946e-05,2.017771327570734921e-02
3.189360000000239444e-05,1.500598188171439404e-02
3.189440000000239619e-05,-1.489487576648192840e-02
3.189520000000239795e-05,-2.829428607461477105e-03
3.189600000000239292e-05,-4.316190620640528684e-03
3.189680000000239468e-05,-1.534965355863787684e-02
3.189760000000239643e-05,-4.564789546921301303e-03
3.189840000000239819e-05,-5.789300969448886013e-04
3.189920000000239994e-05,1.161372414578618582e-02
3.190000000000239492e-05,-6.729001636624481510e-03
3.190080000000239667e-05,1.428621046379255181e-02
3.190160000000239843e-05,1.494026871071175641e-02
3.190240000000239340e-05,-5.952585094440007501e-04
3.190320000000239516e-05,1.456868281359717347e-02
3.190400000000239691e-05,-1.216367140848379109e-02
3.190480000000239867e-05,2.099101323436269873e-03
3.190560000000240042e-05,4.693100431932862270e-03
3.190640000000239540e-05,-3.215195670900786867e-03
3.190720000000239715e-05,2.854624877305897684e-03
3.190800000000239891e-05,-1.047608218075097956e-02
3.190880000000239389e-05,3.997659522083622623e-03
3.190960000000239564e-05,5.794369303907318317e-03
3.191040000000239739e-05,-2.246132557451818376e-02
3.191120000000239915e-05,9.193016817393818247e-04
3.191200000000240090e-05,-1.575684496550208355e-02
3.191280000000239588e-05,-1.817553332308919495e-02
3.191360000000239763e-05,-7.414686733801269074e-03
3.191440000000239939e-05,-1.699127007227020669e-04
3.191520000000239437e-05,-7.331548500821970064e-03
3.191600000000239612e-05,8.303744397228132387e-03
3.191680000000239787e-05,-3.324983749033491587e-03
3.191760000000239963e-05,-6.379998270470792036e-03
3.191840000000240138e-05,-3.899375499271941453e-04
3.191920000000239636e-05,2.136306381074128125e-02
3.192000000000239812e-05,1.362808088443564353e-02
3.192080000000239987e-05,-1.192653450319076068e-02
3.192160000000239485e-05,-1.956752786575760919e-02
3.192240000000239660e-05,-8.643598843656298200e-03
3.192320000000239836e-05,3.993916818997174899e-03
3.192400000000240011e-05,2.350171122662381151e-02
3.192480000000240186e-05,2.884022611741938330e-03
3.192560000000239684e-05,3.417233616215546352e-04
3.192640000000239860e-05,-9.770033094457498263e-03
3.192720000000240035e-05,4.666633164996198888e-03
3.192800000000239533e-05,-3.137307429984019080e-03
3.192880000000239708e-05,-1.001719546791865999e-02
3.192960000000239884e-05,-7.625946815943832231e-03
3.193040000000240059e-05,2.100707993050365298e-03
3.193120000000240234e-05,-7.570022204819986528e-03
3.193200000000239732e-05,-1.257087923859976156e-02
3.193280000000239908e-05,1.016727355535909129e-02
3.193360000000240083e-05,1.399785509544670958e-02
3.193440000000239581e-05,-1.444920718836101639e-02
3.193520000000239756e-05,-8.969483762667042684e-03
3.193600000000239932e-05,5.492623016619417944e-03
3.193680000000240107e-05,7.039772952134587883e-03
3.193760000000240283e-05,-5.279743525031206815e-03
3.193840000000239780e-05,-2.169952295513877596e-02
3.193920000000239956e-05,8.281036264659105695e-04
3.194000000000240131e-05,1.343310831651891787e-02
3.194080000000239629e-05,8.492215297252025952e-03
3.194160000000239804e-05,1.444176120467123223e-02
3.194240000000239980e-05,-2.218263710363306204e-02
3.194320000000240155e-05,1.150372014668266628e-02
3.194400000000240331e-05,-2.968092947256337905e-03
3.194480000000239828e-05,3.449404337548246831e-03
3.194560000000240004e-05,-7.652022226960085785e-03
3.194640000000240179e-05,1.279458738671882673e-02
3.194720000000239677e-05,1.755759172861774339e-02
3.194800000000239852e-05,-2.335465436674917256e-03
3.194880000000240028e-05,-1.199775687500423356e-04
3.194960000000240203e-05,1.204475559415039976e-02
3.195040000000240379e-05,4.555162172312418427e-03
3.195120000000239877e-05,5.047827607901744958e-03
3.195200000000240052e-05,-2.815471808255969911e-03
3.195280000000240227e-05,1.809014187363671951e-03
3.195360000000239725e-05,9.431734607445360283e-03
3.195440000000239901e-05,1.766553662781414347e-02
3.195520000000240076e-05,-9.020347261582049164e-03
3.195600000000240251e-05,2.845822223310627824e-03
3.195680000000240427e-05,-1.026287158578853900e-02
3.195760000000239925e-05,-5.809569487202632943e-03
3.195840000000240100e-05,1.803169783852264299e-02
3.195920000000240275e-05,-9.163928445746327006e-03
3.196000000000239773e-05,-1.538542645872547146e-02
3.196080000000239949e-05,-7.233691626519946592e-03
3.196160000000240124e-05,4.460617312342004745e-03
3.196240000000240299e-05,-1.539733119934053301e-03
3.196320000000240475e-05,7.980964759841198755e-03
3.196400000000239973e-05,-4.695171591897286979e-03
3.196480000000240148e-05,1.515814289125713525e-02
3.196560000000240324e-05,1.187183470627409601e-02
3.196640000000239821e-05,-6.440647937952915722e-03
3.196720000000239997e-05,3.702969533196061921e-03
3.196800000000240172e-05,-3.432559574696705980e-03
3.196880000000240348e-05,6.435381273920891612e-03
3.196960000000240523e-05,5.598226208031823088e-03
3.197040000000240021e-05,-2.239003412588769400e-03
3.197120000000240196e-05,-2.609051240838814595e-02
3.197200000000240372e-05,3.308941196340118782e-03
3.197280000000239869e-05,-1.743902989598297357e-02
3.197360000000240045e-05,1.818737545383420848e-02
3.197440000000240220e-05,2.390239759260661019e-03
3.197520000000240396e-05,1.668805900450899549e-02
3.197600000000240571e-05,9.719924583078772343e-03
3.197680000000240069e-05,-1.483669151933122944e-03
3.197760000000240244e-05,1.237365904212592814e-02
3.197840000000240420e-05,1.282972137211558887e-02
3.197920000000239917e-05,2.297096437380508321e-03
3.198000000000240093e-05,-1.103829557919706189e-02
3.198080000000240268e-05,1.022884056343248589e-02
3.198160000000240444e-05,-2.676031329479034923e-02
3.198240000000240619e-05,-1.056786629318965526e-02
3.198320000000240117e-05,7.071365975205708317e-03
3.198400000000240292e-05,-2.198905775939745746e-02
3.198480000000240468e-05,1.615103702394199078e-02
3.198560000000239966e-05,1.525237881930082556e-02
3.198640000000240141e-05,-6.211243676672196547e-03
3.198720000000240316e-05,-2.898780040658144059e-03
3.198800000000240492e-05,2.100070838587659097e-02
3.198880000000240667e-05,-7.557930435830334959e-04
3.198960000000240165e-05,5.813238468889803806e-03
3.199040000000240340e-05,-2.541721734962132037e-02
3.199120000000240516e-05,8.484633622126105945e-03
3.199200000000240014e-05,-1.347106444614349849e-02
3.199280000000240189e-05,-2.296564420648231075e-02
3.199360000000240364e-05,1.528297937777124867e-02
3.199440000000240540e-05,5.927756013308436121e-03
3.199520000000240715e-05,-8.211188752645263295e-03
3.199600000000240213e-05,-5.778085043712369306e-03
3.199680000000240389e-05,1.842128696255402893e-03
3.199760000000240564e-05,-5.572813674446387873e-03
3.199840000000240062e-05,7.980544764297039725e-03
3.199920000000240237e-05,4.744179977872910528e-03
3.200000000000240413e-05,-1.090901855051865620e-02
3.200080000000240588e-05,-8.137907209362001690e-04
3.200160000000240763e-05,2.486031250976402859e-02
3.200240000000240261e-05,4.387975939872721764e-04
3.200320000000240437e-05,-1.055214831179985581e-03
3.200400000000240612e-05,9.918398617489727898e-03
3.200480000000240110e-05,1.036135810716968218e-02
3.200560000000240285e-05,5.114426121154874369e-03
3.200640000000240461e-05,-7.068041458501442276e-03
3.200720000000240636e-05,1.246687258807051973e-02
3.200800000000240811e-05,-1.393498236135628544e-02
3.200880000000240309e-05,9.954061842880638708e-03
3.200960000000240485e-05,-1.313377432030997469e-03
3.201040000000240660e-05,1.291773915675271424e-02
3.201120000000240158e-05,-9.757772010482010719e-03
3.201200000000240333e-05,1.967063726254727335e-02
3.201280000000240509e-05,3.492187779376525452e-03
3.201360000000240684e-05,3.431348137566083388e-03
3.201440000000240860e-05,-5.522369823546888733e-03
3.201520000000240357e-05,1.237345918876606252e-03
3.201600000000240533e-05,-2.982369110554053231e-03
3.201680000000240708e-05,1.279714204873353030e-02
3.201760000000240206e-05,-9.721800372535734092e-03
3.201840000000240381e-05,-3.567812285548356294e-03
3.201920000000240557e-05,8.631595870570883330e-03
3.202000000000240732e-05,-5.745599192016889257e-04
3.202080000000240908e-05,-1.843133698555253410e-03
3.202160000000240405e-05,3.980588064060009107e-04
3.202240000000240581e-05,2.245046250694628792e-02
3.202320000000240756e-05,-9.910473616621064477e-03
3.202400000000240254e-05,1.868668916226761119e-05
3.202480000000240429e-05,-1.391436049864338241e-02
3.202560000000240605e-05,3.062758589739813034e-02
3.202640000000240780e-05,-4.898243931571481455e-03
3.202720000000240956e-05,4.372789147153374745e-03
3.202800000000240454e-05,3.238038434559872836e-03
3.202880000000240629e-05,-1.506792863294071153e-02
3.202960000000240804e-05,8.201009335036748768e-03
3.203040000000240302e-05,6.408101246956382675e-03
3.203120000000240478e-05,-8.031652652922926031e-03
3.203200000000240653e-05,-5.731264800143028894e-03
3.203280000000240828e-05,6.716714554970150929e-03
3.203360000000241004e-05,4.837307206528186805e-03
3.203440000000240502e-05,1.370247664053638771e-02
3.203520000000240677e-05,-1.082438070569042080e-02
3.203600000000240852e-05,-4.101539607202497016e-03
3.203680000000240350e-05,-1.155447539446575848e-02
3.203760000000240526e-05,8.974792026269223441e-03
3.203840000000240701e-05,-1.123904747577933114e-02
3.203920000000240876e-05,4.643633023374170096e-03
3.204000000000241052e-05,-1.503234178878178236e-02
3.204080000000240550e-05,9.835481968518786089e-03
3.204160000000240725e-05,-2.878571873696671776e-03
3.204240000000240901e-05,1.591732590000834863e-02
3.204320000000240398e-05,-1.334213601752112267e-02
3.204400000000240574e-05,-9.782472967626427290e-03
3.204480000000240749e-05,-6.147170641743336834e-03
3.204560000000240925e-05,4.259923869850919254e-03
3.204640000000241100e-05,2.055188540870496114e-02
3.204720000000240598e-05,-3.185642225481940659e-03
3.204800000000240773e-05,2.290427003436608898e-03
3.204880000000240949e-05,2.280855549745774979e-02
3.204960000000240446e-05,-2.114366952468010874e-02
3.205040000000240622e-05,-2.286513269186419249e-03
3.205120000000240797e-05,2.706663794492014663e-02
3.205200000000240973e-05,7.340842833304489848e-03
3.205280000000241148e-05,7.929179702080712752e-03
3.205360000000240646e-05,6.223546635526718863e-03
3.205440000000240821e-05,-1.042606796696404596e-02
3.205520000000240997e-05,1.433012858688321664e-02
3.205600000000240494e-05,4.619464424984978841e-03
3.205680000000240670e-05,-1.097378645820250125e-02
3.205760000000240845e-05,-1.569883955570805165e-02
3.205840000000241021e-05,-1.658089298029708294e-02
3.205920000000241196e-05,-5.624494529564331253e-04
3.206000000000240694e-05,-2.905497611289067483e-03
3.206080000000240869e-05,-3.201703151509773231e-03
3.206160000000241045e-05,-1.469536041481553021e-02
3.206240000000240543e-05,1.933122973573890221e-02
3.206320000000240718e-05,-1.697341485134134034e-02
3.206400000000240893e-05,9.930730411077805936e-03
3.206480000000241069e-05,-1.726909509637337622e-02
3.206560000000241244e-05,-1.417441431279956206e-02
3.206640000000240742e-05,-3.440248953176253989e-03
3.206720000000240917e-05,-8.470381057988802045e-03
3.206800000000241093e-05,-9.344195519190024975e-04
3.206880000000240591e-05,-1.319128954207442195e-02
3.206960000000240766e-05,3.408140900181710897e-03
3.207040000000240941e-05,-3.385317141681848645e-03
3.207120000000241117e-05,6.084640446023423591e-03
3.207200000000241292e-05,1.586962905055639209e-02
3.207280000000240790e-05,1.663282319428551273e-02
3.207360000000240965e-05,-4.205235568217281263e-03
3.207440000000241141e-05,8.728549899685180899e-03
3.207520000000240639e-05,8.288220508200837972e-03
3.207600000000240814e-05,-1.075978737958562144e-02
3.207680000000240990e-05,3.121506073311963291e-03
3.207760000000241165e-05,3.391444486947834671e-04
3.207840000000241340e-05,-5.110343500755242874e-04
3.207920000000240838e-05,-9.847363052178211007e-03
3.208000000000241014e-05,1.065172003424729548e-03
3.208080000000241189e-05,-1.110931876678553087e-02
3.208160000000240687e-05,1.356252793873936185e-02
3.208240000000240862e-05,5.989809060294682026e-03
3.208320000000241038e-05,-4.016919582964639107e-03
3.208400000000241213e-05,-2.582833689691579004e-04
3.208480000000241388e-05,1.034565260670899413e-02
3.208560000000240886e-05,-8.356269801761186458e-03
3.208640000000241062e-05,6.313321370230525267e-03
3.208720000000241237e-05,-3.074643885113186037e-03
3.208800000000240735e-05,-2.344968393207988791e-02
3.208880000000240910e-05,2.156046818754674133e-02
3.208960000000241086e-05,9.068167807761593965e-03
3.209040000000241261e-05,-1.368759739497789601e-03
3.209120000000241437e-05,-2.192706717852594637e-03
3.209200000000240934e-05,-1.746833997664893473e-02
3.209280000000241110e-05,3.858821188895979280e-03
3.209360000000241285e-05,-9.808342305690016111e-03
3.209440000000240783e-05,1.072874866698313341e-02
3.209520000000240958e-05,1.285301638361494025e-02
3.209600000000241134e-05,2.143217228400263671e-02
3.209680000000241309e-05,-3.849871897351955373e-04
3.209760000000241485e-05,-7.278783747346900118e-03
3.209840000000240982e-05,-1.275496265754800260e-04
3.209920000000241158e-05,-1.835974301258599603e-02
3.210000000000241333e-05,-4.282982161317455336e-03
3.210080000000240831e-05,-6.802530619344515118e-03
3.210160000000241006e-05,1.621181758493866966e-04
3.210240000000241182e-05,9.137562872385434840e-03
3.210320000000241357e-05,2.025874295223840243e-02
3.210400000000241533e-05,-1.169337777154479292e-02
3.210480000000241030e-05,-1.247174840811988376e-03
3.210560000000241206e-05,-2.127007389621337133e-03
3.210640000000241381e-05,1.003635181369048369e-02
3.210720000000240879e-05,-4.993226566734493450e-03
3.210800000000241055e-05,7.843315556459916349e-03
3.210880000000241230e-05,-2.281204347895840132e-02
3.210960000000241405e-05,-4.503545470050128452e-03
3.211040000000241581e-05,-1.408775012802861984e-03
3.211120000000241079e-05,2.799546435135374760e-03
3.211200000000241254e-05,3.017228603912404730e-03
3.211280000000241429e-05,-8.692914998353977983e-04
3.211360000000240927e-05,-8.595128688818974572e-03
3.211440000000241103e-05,7.643260449000605604e-03
3.211520000000241278e-05,7.457936386773620155e-03
3.211600000000241453e-05,4.852226633534808230e-03
3.211680000000241629e-05,5.532917849070970694e-03
3.211760000000241127e-05,4.611761404688811787e-03
3.211840000000241302e-05,1.068769269479744911e-02
3.211920000000241477e-05,-1.270913319751301902e-02
3.212000000000240975e-05,6.701404030821153136e-03
3.212080000000241151e-05,-8.020401734141032607e-03
3.212160000000241326e-05,8.694530844638993089e-03
3.212240000000241502e-05,-1.009715651214215110e-02
3.212320000000241677e-05,6.094686903059235231e-03
3.212400000000241175e-05,-1.625142795316835559e-02
3.212480000000241350e-05,5.691579099360298197e-03
3.212560000000241526e-05,5.811644502350559079e-03
3.212640000000241023e-05,1.060063729825118720e-02
3.212720000000241199e-05,8.061517077978205305e-04
3.212800000000241374e-05,-2.205439490952341725e-03
3.212880000000241550e-05,1.069028263998535351e-02
3.212960000000241725e-05,2.210864051372598334e-03
3.213040000000241223e-05,-1.251810976812678215e-02
3.213120000000241398e-05,4.302038170715501847e-03
3.213200000000241574e-05,-2.433001214119983116e-02
3.213280000000241071e-05,-3.502985745842198545e-02
3.213360000000241247e-05,-8.628724048314788744e-03
3.213440000000241422e-05,6.625407441650184998e-03
3.213520000000241598e-05,3.668596287587682064e-03
3.213600000000241773e-05,-1.962829563187115656e-02
3.213680000000241271e-05,6.604421079630104670e-03
3.213760000000241446e-05,7.426878203316502128e-03
3.213840000000241622e-05,-9.403403153867449446e-03
3.213920000000241120e-05,-1.293636339290188744e-02
3.214000000000241295e-05,-1.870488991767176729e-02
3.214080000000241470e-05,1.188856782015685351e-03
3.214160000000241646e-05,1.737325808060343098e-03
3.214240000000241821e-05,-1.946323278705039969e-03
3.214320000000241319e-05,-6.422943821094984074e-03
3.214400000000241494e-05,1.733951158058372449e-03
3.214480000000241670e-05,5.611248963759985766e-04
3.214560000000241168e-05,6.207786063905514420e-03
3.214640000000241343e-05,-1.899998530195799729e-02
3.214720000000241518e-05,-4.195165275643807958e-03
3.214800000000241694e-05,4.456588256019227562e-03
3.214880000000241869e-05,1.153451101426979227e-03
3.214960000000241367e-05,-4.734384669930550606e-03
3.215040000000241542e-05,7.854544671064981123e-03
3.215120000000241718e-05,1.652163693183096539e-03
3.215200000000241216e-05,2.357447578401414626e-02
3.215280000000241391e-05,-2.439981589281602276e-04
3.215360000000241567e-05,1.806343361722765467e-02
3.215440000000241742e-05,4.228772918009554224e-03
3.215520000000241917e-05,1.061941015137969103e-02
3.215600000000241415e-05,6.608093494360887943e-03
3.215680000000241591e-05,1.426471076766150196e-02
3.215760000000241766e-05,-4.491047061315449861e-03
3.215840000000241264e-05,8.540704582361953456e-03
3.215920000000241439e-05,1.246355742496040768e-03
3.216000000000241615e-05,3.862642611776429327e-03
3.216080000000241790e-05,1.681575632832132614e-02
3.216160000000241965e-05,-5.672916632997279662e-03
3.216240000000241463e-05,3.061916089148280368e-03
3.216320000000241639e-05,1.181444449321720645e-04
3.216400000000241814e-05,1.132069997132495367e-03
3.216480000000241312e-05,1.418854828812615883e-02
3.216560000000241487e-05,-1.300759905076593476e-02
3.216640000000241663e-05,-3.781080420163807423e-03
3.216720000000241838e-05,4.297869719084036408e-03
3.216800000000242014e-05,1.011360951796096488e-02
3.216880000000241511e-05,-1.294365325654406665e-02
3.216960000000241687e-05,7.301275769509471200e-03
3.217040000000241862e-05,-1.099696443937157528e-02
3.217120000000241360e-05,2.946480489734082039e-02
3.217200000000241535e-05,3.974409038212507739e-03
3.217280000000241711e-05,-4.839598899842784130e-03
3.217360000000241886e-05,-2.024236124827641717e-02
3.217440000000242062e-05,2.408814000251766497e-03
3.217520000000241559e-05,-6.401091253201460912e-03
3.217600000000241735e-05,-1.367905668926603507e-02
3.217680000000241910e-05,-2.679051731382397789e-03
3.217760000000241408e-05,2.563903045029788681e-03
3.217840000000241583e-05,1.174976312294723560e-02
3.217920000000241759e-05,3.402235211098651995e-03
3.218000000000241934e-05,4.670461957636853380e-03
3.218080000000242110e-05,-2.826848700535273314e-03
3.218160000000241607e-05,-5.255205907822554966e-04
3.218240000000241783e-05,-1.091460625218901824e-02
3.218320000000241958e-05,6.297413755078613319e-03
3.218400000000241456e-05,-3.612601802538633645e-03
3.218480000000241632e-05,1.142140090717800628e-02
3.218560000000241807e-05,-5.416334932572645054e-03
3.218640000000241982e-05,-6.505019301698136865e-03
3.218720000000242158e-05,1.871270724594358351e-02
3.218800000000241656e-05,4.139834461907867212e-03
3.218880000000241831e-05,-1.648887372872179929e-02
3.218960000000242006e-05,2.070561443883916445e-03
3.219040000000241504e-05,4.840764915744839229e-04
3.219120000000241680e-05,-1.126351952264088158e-03
3.219200000000241855e-05,-8.400176683661860280e-03
3.219280000000242030e-05,-9.649135919045358570e-03
3.219360000000242206e-05,5.873243929827007270e-03
3.219440000000241704e-05,8.202612484840700975e-04
3.219520000000241879e-05,-6.657577854944727452e-03
3.219600000000242054e-05,-3.602828285767133241e-03
3.219680000000241552e-05,2.473730366412482543e-04
3.219760000000241728e-05,2.436206078937034128e-02
3.219840000000241903e-05,-6.707835272416128383e-03
3.219920000000242079e-05,-2.055189102873928447e-02
3.220000000000242254e-05,-2.226191848203542319e-03
3.220080000000241752e-05,7.384480596220754749e-03
3.220160000000241927e-05,-9.315671600997449051e-03
3.220240000000242103e-05,1.428891955386937633e-02
3.220320000000241600e-05,-1.530433937632596358e-02
3.220400000000241776e-05,-1.100617027683916532e-02
3.220480000000241951e-05,4.645696363941664506e-03
3.220560000000242127e-05,1.424505988364107092e-02
3.220640000000242302e-05,-6.177404493288505584e-03
3.220720000000241800e-05,-9.819292280568697046e-03
3.220800000000241975e-05,-3.487180075506508478e-03
3.220880000000242151e-05,-1.859748641358330637e-03
3.220960000000241648e-05,2.949486462386845254e-03
3.221040000000241824e-05,-4.497423700707998961e-03
3.221120000000241999e-05,4.138746679378330941e-03
3.221200000000242175e-05,-1.710483596474098684e-03
3.221280000000242350e-05,1.720927155833757577e-02
3.221360000000241848e-05,9.885148025219284845e-03
3.221440000000242023e-05,-3.450382970124592089e-04
3.221520000000242199e-05,6.650892621616281281e-03
3.221600000000241697e-05,6.005669384621397169e-03
3.221680000000241872e-05,-6.495692101078118924e-03
3.221760000000242047e-05,3.779864391379719399e-03
3.221840000000242223e-05,-1.237679429366907342e-02
3.221920000000242398e-05,-3.141801056106369389e-04
3.222000000000241896e-05,1.158977993818989354e-02
3.222080000000242071e-05,2.896618849702411406e-03
3.222160000000242247e-05,4.783530777629263313e-03
3.222240000000241745e-05,-1.110073090643043207e-02
3.222320000000241920e-05,3.908620248153028311e-03
3.222400000000242095e-05,-1.814325295720997308e-02
3.222480000000242271e-05,1.125891795487806400e-02
3.222560000000242446e-05,-1.816117294492955794e-02
3.222640000000241944e-05,-4.866891698680665007e-04
3.222720000000242119e-05,3.300494442514916374e-03
3.222800000000242295e-05,-6.265949122209047394e-03
3.222880000000241793e-05,-1.390619964602030773e-02
3.222960000000241968e-05,1.221394773537127880e-02
3.223040000000242144e-05,-1.740367649014896295e-02
3.223120000000242319e-05,8.002975510508212806e-03
3.223200000000242494e-05,6.019321750040647866e-03
3.223280000000241992e-05,-6.925262597025127857e-03
3.223360000000242168e-05,1.055726177035971880e-02
3.223440000000242343e-05,-1.791339416698316559e-03
3.223520000000241841e-05,5.816958923528041912e-03
3.223600000000242016e-05,-1.472378570698882477e-02
3.223680000000242192e-05,2.045544728170011622e-02
3.223760000000242367e-05,-8.789757815175699984e-03
3.223840000000242542e-05,-1.921447736832966558e-03
3.223920000000242040e-05,-1.594428738584516845e-03
3.224000000000242216e-05,-1.314837730207918387e-02
3.224080000000242391e-05,1.468275874282793346e-02
3.224160000000241889e-05,-1.081240743520764207e-02
3.224240000000242064e-05,6.554416061055024292e-03
3.224320000000242240e-05,-2.949389056468674532e-03
3.224400000000242415e-05,1.217531711233238098e-02
3.224480000000242591e-05,-1.071812904536080698e-02
3.224560000000242088e-05,-1.166980510102020923e-03
3.224640000000242264e-05,7.610008891132083626e-03
3.224720000000242439e-05,-5.652345411830924857e-03
3.224800000000241937e-05,-5.044437411059003382e-03
3.224880000000242112e-05,-2.726208606567842867e-04
3.224960000000242288e-05,2.782415313729860035e-02
3.225040000000242463e-05,4.163204659969770016e-03
3.225120000000242639e-05,2.348509198806407027e-03
3.225200000000242136e-05,-5.806929181670893994e-04
3.225280000000242312e-05,7.847599344483499259e-03
3.225360000000242487e-05,1.434960475029748491e-03
3.225440000000241985e-05,9.163980288414370901e-03
3.225520000000242160e-05,-5.944095572299036220e-03
3.225600000000242336e-05,-9.730764642003229478e-03
3.225680000000242511e-05,-1.224384108722600256e-02
3.225760000000242687e-05,-2.282845843920613960e-02
